eu_rank,company, country,industrial_sector,rnd_eur_million, rnd_1_year_growth_%,sales_eur_million,sales_1_year_growth_%,rnd_intensity_%,capex_eur_million,capex_1_year_growth_%,capex_int_%,profits_losses_eur_million,profits_1_year_growth_%,profitability_%,employees,employees_1_year_growth_%
343,PARROT,France,Technology Hardware & Equipment,57.6,-10.2,233.2,-28.5,24.7,13.3,0.0,5.7,-126.4,-6211.4,-54.2,1.0,9.6
344,RIO TINTO,UK,Mining,56.9,-42.3,32047.2,-3.0,0.2,2857.4,-35.7,8.9,7325.7,83.5,22.9,51.0,-7.1
345,SOGEFI,Italy,Automobiles & Parts,56.8,8.1,1574.1,5.0,3.6,58.8,14.6,3.7,102.3,33.5,6.5,6.8,1.5
346,COFIDE,Italy,General Industrials,56.8,8.2,2620.7,3.0,2.2,90.9,-30.6,3.5,140.1,87.0,5.3,13.8,-1.5
347,BAVARIAN NORDIC,Denmark,Pharmaceuticals & Biotechnology,56.7,3.9,135.4,-1.4,41.9,6.4,51.0,4.7,4.6,2056.6,3.4,0.4,6.8
348,STERIS,UK,Health Care Equipment & Services,56.3,4.8,2478.7,16.7,2.3,164.0,36.8,6.6,215.9,6.9,8.7,13.3,22.9
349,LUBRIZOL,UK,Chemicals,55.9,20.5,180.1,-10.1,31.1,6.4,11.8,3.5,26.1,-25.4,14.5,0.5,2.4
350,BOLIDEN,Sweden,Mining,55.8,6.0,4220.5,0.2,1.3,416.1,9.6,9.9,587.4,56.3,13.9,5.5,12.3
351,ESI,France,Software & Computer Services,55.2,110.6,140.6,12.7,39.3,2.2,-16.5,1.6,13.7,46.7,9.8,1.2,9.4
352,UNIQURE,Netherlands,Pharmaceuticals & Biotechnology,54.9,11.5,25.1,137.3,218.9,15.3,101.0,60.9,-71.9,1.1,-286.7,0.3,26.8
353,JOHN WOOD GROUP,UK,Industrial Engineering,54.8,24.3,3909.1,-17.6,1.4,27.5,-19.7,0.7,131.3,-54.1,3.4,25.5,-9.4
354,NKT,Denmark,Electronic & Electrical Equipment,54.8,-9.3,2104.6,-5.4,2.6,40.7,4.4,1.9,40.3,17.8,1.9,9.0,0.7
355,PUMA,Germany,Personal Goods,53.9,-4.9,3626.7,7.1,1.5,84.3,6.7,2.3,127.6,32.6,3.5,11.5,1.3
356,IMMUNOCORE,UK,Pharmaceuticals & Biotechnology,53.9,67.1,20.2,-64.4,267.0,, ,,-63.5,-417.0,-314.8,0.2,54.7
357,GUERBET,France,Pharmaceuticals & Biotechnology,53.4,41.6,775.8,58.7,6.9,33.6,61.2,4.3,58.5,-0.5,7.5,2.6,67.3
358,WIRECARD,Germany,Electronic & Electrical Equipment,52.9,26.3,1028.4,33.3,5.1,22.0,67.4,2.1,234.8,36.5,22.8,3.8,63.7
359,ALLIED MINDS,UK,Technology Hardware & Equipment,52.7,12.3,2.5,-19.3,2083.7,3.6,-82.5,141.3,-107.8,17.5,-4267.1,0.3,56.3
360,AKKA TECHNOLOGIES,France,Support Services,52.5,0.7,1122.7,12.1,4.7,33.6,51.4,3.0,45.0,-7.8,4.0,12.7,10.5
361,FORTUM,Finland,Electricity,52.0,10.6,3632.0,-1.9,1.4,588.0,1.9,16.2,644.0,-22.3,17.7,8.1,3.5
362,KSB,Germany,Industrial Engineering,51.3,-11.6,2165.7,-7.2,2.4,71.6,-5.6,3.3,88.4,-15.4,4.1,15.6,-3.9
363,AIXTRON,Germany,Technology Hardware & Equipment,51.2,-1.3,196.5,-0.6,26.0,4.9,-60.8,2.5,-21.2,-28.0,-10.8,0.7,-5.7
364,DEBENHAMS,UK,General Retailers,51.0,14.1,2732.9,0.8,1.9,92.5,-0.4,3.4,110.4,-29.6,4.0,27.9,-0.8
365,VISA,UK,Financial Services,50.7,11.2,2651.2,61.9,1.9,145.1,-15.6,5.5,636.8,48.0,24.0,1.8,0.5
366,DEUTZ,Germany,Industrial Engineering,50.4,23.5,1260.2,1.0,4.0,57.8,-15.2,4.6,18.8,88.0,1.5,3.7,-1.7
367,TKH,Netherlands,Electronic & Electrical Equipment,50.3,8.0,1338.5,-2.7,3.8,47.4,19.4,3.5,111.9,-5.8,8.4,5.5,2.3
368,IMMSI,Italy,Automobiles & Parts,50.1,7.0,1383.8,1.6,3.6,39.4,1.4,2.8,71.4,3.9,5.2,7.3,-1.0
369,VINCI,France,Construction & Materials,50.0,0.0,38547.0,-1.6,0.1,1530.0,-6.4,4.0,4056.0,5.3,10.5,183.5,-1.1
370,PHARMATHEN,Greece,Pharmaceuticals & Biotechnology,49.9,12.7,150.6,6.0,33.1,, ,,19.1,-24.9,12.7,0.8,0.0
371,ATOS IT SERVICES,UK,Software & Computer Services,49.9,3.0,1738.3,0.4,2.9,29.7,-43.6,1.7,114.7,-7.1,6.6,7.7,-13.0
372,BRAINLAB,Germany,Health Care Equipment & Services,49.4,-5.0,258.7,-5.8,19.1,,,,-1.5,-106.8,-0.6,1.3,8.2
373,CIRCASSIA,UK,Pharmaceuticals & Biotechnology,49.4,-9.6,27.0,113.9,183.1,0.8,250.0,3.0,-176.8,124.4,-655.8,0.3,36.5
374,DATALOGIC,Italy,Electronic & Electrical Equipment,49.2,3.9,576.5,7.7,8.5,12.9,-26.6,2.2,70.2,32.7,12.2,2.7,5.0
375,TELIT COMMUNICATIONS,UK,Technology Hardware & Equipment,49.1,8.9,351.3,11.0,14.0,8.8,5.6,2.5,19.5,10.5,5.5,1.0,21.5
376,MACE FINANCE,UK,Real Estate Investment & Services,49.0,5.0,2294.3,11.3,2.1,,,,0.0,-100.0,0.0,4.5,2.3
377,AEROPORTS DE PARIS,France,Industrial Transportation,49.0,19.5,2947.0,0.4,1.7,767.0,54.0,26.0,734.0,-8.8,24.9,8.9,-0.7
378,DE LONGHI,Italy,Household Goods & Home Construction,48.7,4.1,1845.4,-2.4,2.6,42.0,-4.0,2.3,254.2,-1.9,13.8,7.3,13.3
379,BANG & OLUFSEN,Denmark,Leisure Goods,48.6,19.8,397.3,8.3,12.2,8.6,39.8,2.2,-17.4,-22.2,-4.4,1.2,-36.7
380,XING,Germany,Software & Computer Services,48.3,23.1,145.9,21.6,33.1,6.9,162.2,4.7,37.3,44.4,25.5,1.0,21.4
381,VECTURA,UK,Pharmaceuticals & Biotechnology,48.0,-2.4,147.6,75.7,32.5,3.0,73.3,2.1,-51.9,772.5,-35.2,0.4,48.9
382,WRIGHT MEDICAL,Netherlands,Health Care Equipment & Services,47.9,26.9,654.9,70.3,7.3,47.5,14.7,7.3,-116.6,-34.9,-17.8,2.4,4.3
383,WM MORRISON SUPERMARKETS,UK,Food & Drug Retailers,47.8,-29.3,19042.9,1.2,0.3,436.5,40.6,2.3,508.8,100.9,2.7,112.4,-7.1
384,FERROVIAL,Spain,Construction & Materials,47.8,8.6,10759.0,10.9,0.4,148.0,-16.4,1.4,602.0,-33.3,5.6,96.0,29.7
385,BIOTEST,Germany,Pharmaceuticals & Biotechnology,47.8,-41.3,610.4,3.5,7.8,143.9,42.9,23.6,12.2,-117.2,2.0,2.5,11.3
386,EGO BLANC UND FISCHER &,Germany,Household Goods & Home Construction,47.8,0.1,1163.3,2.4,4.1,44.3,-14.5,3.8,95.2,81.5,8.2,7.5,-2.5
387,GOTHAER,Germany,Life Insurance,47.4,-0.8,3771.2,1.5,1.3,8.1,-4.7,0.2,, ,,, 
388,DSV,Denmark,Industrial Transportation,47.2,23.6,9112.7,33.2,0.5,100.6,151.9,1.1,467.4,13.9,5.1,44.8,96.5
389,BIONTECH,Germany,Pharmaceuticals & Biotechnology,47.0,37.3,65.2,466.5,72.1,,,,7.8,-127.7,11.9,0.4,12.8
390,CAPGEMINI,France,Software & Computer Services,47.0,42.4,12539.0,5.2,0.4,186.0,7.5,1.5,1481.0,10.8,11.8,193.1,6.9
391,AMARIN,UK,Pharmaceuticals & Biotechnology,46.8,-2.2,123.4,59.1,38.0,0.0,-25.0,0.0,-62.3,-33.2,-50.4,0.2,2.4
392,DMG MORI AG,Germany,Industrial Engineering,46.8,-13.6,2265.7,-1.7,2.1,74.3,-40.1,3.3,103.1,-45.3,4.6,7.3,-2.4
393,VATTENFALL,Sweden,Electricity,46.6,21.9,15981.9,-7.2,0.3,2458.2,-19.0,15.4,87.8,-103.7,0.5,19.9,-30.2
394,FIDESSA,UK,Software & Computer Services,46.4,5.4,387.4,12.3,12.0,8.1,-47.7,2.1,55.2,18.7,14.2,1.7,-1.2
395,STALLERGENES GREER,UK,Pharmaceuticals & Biotechnology,45.4,131.3,186.4,127.8,24.4,22.0,27.5,11.8,-96.0,30.0,-51.5,1.3,127.6
396,CGG,France,"Oil Equipment, Services & Distribution",45.2,-56.8,1134.1,-43.1,4.0,99.1,-28.2,8.7,-253.2,-75.7,-22.3,5.8,-20.8
397,OXFORD NANOPORE TECHNOLOGIES,UK,Pharmaceuticals & Biotechnology,45.0,44.8,1.1,494.2, ,1.1,-41.2,105.1,-51.6,5.3, ,0.2,22.1
398,URENCO,UK,Electricity,44.5,41.7,1890.0,19.4,2.4,407.6,-9.4,21.6,-99.6,-117.5,-5.3,1.6,2.3
399,WACKER NEUSON,Germany,Industrial Engineering,44.4,3.8,1361.4,-1.0,3.3,90.7,-9.9,6.7,87.2,-13.1,6.4,4.8,3.5
400,TRELLEBORG,Sweden,General Industrials,44.2,11.6,2841.7,9.4,1.6,112.4,-13.5,4.0,813.3,111.6,28.6,23.2,41.3
401,AXWAY SOFTWARE,France,Software & Computer Services,44.1,19.7,301.1,5.8,14.7,10.1,113.7,3.4,38.0,20.5,12.6,1.9,2.4
402,FUCHS PETROLUB,Germany,Chemicals,44.0,13.1,2267.0,9.0,1.9,93.0,87.1,4.1,370.0,7.5,16.3,4.9,1.6
403,N BROWN,UK,General Retailers,44.0,-17.7,1051.2,3.5,4.2,4.3,-69.4,0.4,80.2,-19.8,7.6,2.7,-6.7
404,NOVOCURE,UK,Pharmaceuticals & Biotechnology,43.8,-0.7,78.6,150.5,55.7,5.4,21.6,6.8,-103.3,4.7,-131.4,0.5,44.7
405,AVAST HOLDING,Netherlands,Software & Computer Services,43.6,101.6,238.1,0.0,18.3,, ,,94.5,0.0,39.7,1.7,164.0
406,QUOTIENT,UK,Health Care Equipment & Services,43.6,62.5,17.6,0.6,248.2,27.4,21.2,156.1,-46.6,65.2,-265.0,0.3,42.7
407,INMARSAT,UK,Mobile Telecommunications,43.1,48.9,1260.8,4.3,3.4,287.4,-30.1,22.8,414.6,3.9,32.9,1.8,4.4
408,NIBE INDUSTRIER,Sweden,Industrial Engineering,42.8,16.9,1606.7,15.9,2.7,36.2,13.4,2.3,196.6,15.8,12.2,11.9,12.6
409,KONTRON,Germany,Technology Hardware & Equipment,42.7,3.2,385.1,-17.6,11.1,2.7,-40.2,0.7,-142.8,-2797.0,-37.1,1.2,-5.5
410,INDUSTRIAL AND FINANCIAL SYSTEMS,Sweden,Software & Computer Services,42.6,19.0,4.0,35.7,1071.1,, ,,-2.1,-39.4,-52.6,0.0,0.0
411,TOBII,Sweden,Technology Hardware & Equipment,42.6,25.3,110.3,8.9,38.6,2.0,-36.2,1.8,-7.2,106.0,-6.6,0.7,17.5
412,888 HOLDINGS,UK,Travel & Leisure,42.6,3.0,494.1,12.7,8.6,6.0,37.0,1.2,57.5,48.5,11.6,1.4,2.7
413,PHARM RESEARCH ASSOCIATES,UK,Pharmaceuticals & Biotechnology,42.4,43.8,259.1,16.8,16.4,0.2,-51.4,0.1,60.2,153.3,23.3,0.7,13.7
414,JENOPTIK,Germany,Industrial Engineering,42.4,0.5,684.8,2.4,6.2,25.7,42.1,3.8,70.0,15.5,10.2,3.5,0.8
415,MEDIVIR,Sweden,Pharmaceuticals & Biotechnology,42.2,42.1,29.1,-57.8,145.1,1.1,0.6,3.6,-27.3,-326.8,-93.7,0.1,-11.9
416,WITTINGTON INVESTMENTS,UK,Food Producers,42.0,-2.7,15882.5,4.7,0.3,901.0,28.9,5.7,1295.4,16.1,8.2,131.2,4.8
417,ACCOR,France,Travel & Leisure,42.0,-6.7,5632.0,0.9,0.7,137.0,90.3,2.4,742.0,3.3,13.2,150.4,3.4
418,SUDZUCKER,Germany,Food Producers,41.8,-0.9,6476.0,1.4,0.6,329.0,-11.3,5.1,450.9,63.9,7.0,16.9,2.6
419,TRW,UK,Automobiles & Parts,41.5,4.5,404.3,2.8,10.3,16.1,7.6,4.0,5.3,-82.6,1.3,2.0,-2.3
420,IPSOS,France,Media,41.4,-6.8,1782.7,-0.1,2.3,17.6,-25.2,1.0,176.9,13.5,9.9,16.6,0.9
421,MYOVANT SCIENCES,UK,Pharmaceuticals & Biotechnology,41.3, ,, , ,0.9, , ,-53.0, , ,0.0, 
422,LEONHARD KURZ STIFTUNG,Germany,General Industrials,41.1,4.0,735.3,15.1,5.6,,,,103.3,70.1,14.0,4.6,4.8
423,CONVATEC GROUP,UK,Pharmaceuticals & Biotechnology,41.1,-0.5,1601.7, ,2.6,63.1, ,3.9,138.1, ,8.6,0.0, 
424,NOLATO,Sweden,Chemicals,41.0,13.0,465.5,-5.9,8.8,23.3,-9.3,5.0,44.6,-22.0,9.6,6.4,-17.3
425,NESTE,Finland,Oil & Gas Producers,41.0,0.0,11689.0,5.0,0.4,381.0,-22.4,3.3,1127.0,82.1,9.6,5.0,3.0
426,OHB,Germany,Aerospace & Defence,40.9,116.4,699.2,-2.9,5.8,18.4,128.9,2.6,42.7,6.2,6.1,2.3,11.8
427,OCADO,UK,Food & Drug Retailers,40.7,44.8,1483.3,14.8,2.7,99.6,20.7,6.7,27.2,8.9,1.8,10.9,25.7
428,CEGEDIM,France,Software & Computer Services,40.6,44.0,442.8,-16.8,9.2,15.2,48.7,3.4,10.9,-79.1,2.5,4.1,11.1
429,CRODA INTERNATIONAL,UK,Chemicals,40.4,38.4,1451.4,15.0,2.8,121.1,12.0,8.3,329.5,8.1,22.7,4.3,0.8
430,KINDRED GROUP,Malta,Travel & Leisure,40.1,53.6,635.0,53.7,6.3,12.1,76.3,1.9,114.1,53.3,18.0,1.2,41.4
431,UPM-KYMMENE,Finland,Forestry & Paper,40.0,8.1,9812.0,-3.2,0.4,351.0,-18.8,3.6,952.0,26.8,9.7,19.3,-1.4
432,QINETIQ,UK,Support Services,39.7,44.1,913.9,3.6,4.3,35.8,7.3,3.9,156.5,75.8,17.1,6.2,-0.9
433,LUDWIG KROHNE,Germany,Industrial Engineering,39.3,5.2,510.8,13.4,7.7,,,,39.0,-2.2,7.6,3.6,3.3
434,MV HOLDING,Germany,Real Estate Investment & Services,39.3,8.1,1516.1,5.4,2.6,42.0,33.7,2.8,138.9,22.3,9.2,7.8,3.6
435,OUTOTEC,Finland,Industrial Engineering,39.3,-17.4,1057.9,-11.9,3.7,6.4,-57.6,0.6,-67.4,457.0,-6.4,4.2,-8.7
436,TARKETT,France,Construction & Materials,39.3,10.7,2739.3,0.9,1.4,91.9,14.0,3.4,191.1,39.1,7.0,12.6,2.1
437,NABRIVA THERAPEUTICS,Austria,Pharmaceuticals & Biotechnology,39.3,88.8,6.1,72.3,638.4,0.6,269.2,9.3,-52.2,106.5,-849.2,, 
438,ALK ABELLO,Denmark,Pharmaceuticals & Biotechnology,39.0,36.2,404.2,17.0,9.7,24.1,17.0,6.0,72.9,85.0,18.0,2.1,12.0
439,ACS,Spain,Construction & Materials,39.0,-22.9,31975.2,-8.4,0.1,523.7,-27.5,1.6,1346.9,-6.0,4.2,169.8,-15.5
440,AUCHAN HOLDING,France,General Retailers,39.0,56.0,52820.0,-2.6,0.1,1377.0,-6.5,2.6,1159.0,-1.9,2.2,342.7, 
441,TDC,Denmark,Fixed Line Telecommunications,38.9,19.9,2828.9,0.0,1.4,447.7,0.8,15.8,477.2,0.0,16.9,8.0, 
442,FORWARD PHARMA,Denmark,Pharmaceuticals & Biotechnology,38.8,37.0,, , ,0.0,-91.9, ,-52.6,11.8, ,0.0,-14.3
443,GENUS,UK,Pharmaceuticals & Biotechnology,38.7,19.4,453.2,-2.6,8.6,13.8,-1.7,3.0,68.5,-2.5,15.1,2.5,4.8
444,INNOCOLL,Ireland,Pharmaceuticals & Biotechnology,38.7,44.0,4.1,55.2,933.4,11.8,288.8,284.7,-53.3,16.6,-1283.9,0.1, 
445,BIAL,Portugal,Pharmaceuticals & Biotechnology,38.7,-13.8,223.5,9.4,17.3,, ,,12.5,-68.2,7.3,, 
446,DIAGEO,UK,Beverages,38.5,17.9,14063.1,14.9,0.3,604.5,2.4,4.3,4126.7,26.2,29.3,30.1,-6.3
447,ULTRA ELECTRONICS,UK,Aerospace & Defence,38.4,1.8,917.0,8.2,4.2,5.4,1.0,0.6,123.0,48.5,13.4,4.5,-7.8
448,ENBW ENERGIE BADEN-WURTTEMBERG,Germany,Electricity,38.2,30.8,19368.4,-8.5,0.2,1189.4,-16.0,6.1,-1641.0,-564.1,-8.5,20.3,0.8
449,BOSCH MAHLE TURBO SYSTEMS,Germany,Automobiles & Parts,38.1,19.0,263.1,92.1,14.5,,,,-130.1,93.6,-49.5,0.9,62.2
450,METASWITCH NETWORKS,UK,Software & Computer Services,37.9,-3.0,131.9,9.5,28.7,1.3,-31.4,1.0,-26.7,-1529.7,-20.2,0.7,6.1
451,FINGERPRINT CARDS,Sweden,Electronic & Electrical Equipment,37.7,88.4,694.9,128.9,5.4,6.6,705.1,0.9,268.8,180.9,38.7,0.3,104.0
452,BIC,France,Household Goods & Home Construction,37.7,16.2,2272.4,1.4,1.7,170.6,51.3,7.5,354.9,-17.8,15.6,9.9,2.2
453,EFFEM HOLDINGS,UK,Food Producers,37.5,8.9,3526.0,10.4,1.1,88.2,56.5,2.5,434.0,-7.8,12.3,5.5,9.9
454,VAISALA,Finland,Electronic & Electrical Equipment,37.4,5.4,319.1,0.2,11.7,7.7,-7.2,2.4,22.3,-24.4,7.0,1.6,-0.5
455,ELMOS SEMICONDUCTOR,Germany,Technology Hardware & Equipment,37.2,-4.1,228.6,4.1,16.3,20.8,-38.7,9.1,23.1,5.8,10.1,1.1,1.7
456,NATIONAL BANK OF GREECE,Greece,Banks,37.0,15.6,2129.0,15.0,1.7,, ,,87.0,-102.4,4.1,16.3,-4.8
457,HUNTER DOUGLAS,Netherlands,Construction & Materials,37.0,5.4,2676.2,10.5,1.4,79.7,40.0,3.0,249.5,17.9,9.3,20.9,31.9
458,INC RESEARCH UK,UK,Pharmaceuticals & Biotechnology,36.8,-2.1,276.6,60.0,13.3,0.4,-58.9,0.1,43.1,136.7,15.6,0.7,8.6
459,APP ANNIE,UK,Software & Computer Services,36.6,267.1,30.3,473.6,120.6,0.1,-48.3,0.2,-34.1,259.7,-112.5,0.0,136.4
460,GALAXIDI MARINE FARM,Greece,Food Producers,36.2,3.5,51.5,15.2,70.4,2.2,-12.6,4.3,5.9,142.9,11.5,0.3,1.2
461,SDF,Italy,Industrial Engineering,36.0,-2.7,1366.2,-1.7,2.6,58.2,-31.2,4.3,68.7,-14.5,5.0,2.9,0.8
462,CORBION,Netherlands,Food Producers,35.8,4.7,911.3,-0.8,3.9,55.5,-7.7,6.1,126.9,16.9,13.9,1.7,0.7
463,MYCRONIC,Sweden,Technology Hardware & Equipment,35.8,30.2,242.8,27.8,14.7,3.7,98.2,1.5,72.3,28.4,29.8,0.9,81.8
464,BIOCARTIS GROUP,Belgium,Pharmaceuticals & Biotechnology,35.3,19.7,12.1,-9.3,291.5,9.1,-1.3,75.4,-49.8,25.6,-411.5,0.3,14.1
465,PURETECH HEALTH,UK,Health Care Equipment & Services,35.2,344.6,4.2,-62.5,837.4,3.5,6.4,83.0,-70.1,71.0,-1667.4,0.1,48.4
466,MIBA,Austria,Automobiles & Parts,35.2,22.3,719.1,7.4,4.9,78.2,49.2,10.9,82.9,1.2,11.5,,
467,DENTSU AEGIS LONDON,UK,Media,35.2,393.2,1700.9,15.1,2.1,3.5,-87.6,0.2,7.3,-220.5,0.4,1.9,16.0
468,OXFORD INSTRUMENTS,UK,Electronic & Electrical Equipment,35.1,7.1,432.6,1.9,8.1,4.1,40.0,0.9,-7.9,-126.4,-1.8,2.0,-5.0
469,ENEL,Italy,Electricity,35.0,-10.3,68604.0,-9.3,0.1,7927.0,13.2,11.6,9059.0,23.7,13.2,62.1,-8.6
470,EPPENDORF,Germany,Health Care Equipment & Services,34.8,9.0,651.5,3.6,5.3,,,,139.6,17.1,21.4,3.0,2.0
471,MITHRA PHARMACEUTICALS,Belgium,Pharmaceuticals & Biotechnology,34.3,261.4,22.5,9.9,152.7,13.8,531.1,61.4,-36.0,152.2,-160.1,0.1,21.2
472,SCHALTBAU,Germany,Industrial Engineering,34.1,13.2,509.1,2.5,6.7,19.3,-12.1,3.8,-14.3,-139.4,-2.8,3.4,13.4
473,KONECRANES,Finland,Industrial Engineering,34.0,18.5,2118.4,-0.4,1.6,27.3,-37.0,1.3,84.9,34.5,4.0,11.0,-7.9
474,ERAMET,France,Industrial Metals & Mining,34.0,36.0,2897.0,-3.9,1.2,189.0,-24.1,6.5,-2.0,-99.7,-0.1,11.6,-10.3
475,CEGID,France,Software & Computer Services,33.9,4.7,307.6,9.0,11.0,2.3,59.9,0.8,43.9,13.8,14.3,2.2,8.9
476,MORGAN ADVANCED MATERIALS,UK,General Industrials,33.8,14.2,1154.5,8.5,2.9,46.1,-37.8,4.0,121.3,25.9,10.5,8.9,-1.2
477,VESUVIUS,UK,General Industrials,33.4,10.9,1635.5,6.0,2.0,36.5,-17.8,2.2,120.3,9.4,7.4,10.8,-0.7
478,BE SEMICONDUCTOR INDUSTRIES,Netherlands,Technology Hardware & Equipment,33.2,-3.3,375.4,7.5,8.9,4.5,7.7,1.2,75.2,29.8,20.0,1.6,3.1
479,CAIXA GENERAL DE DEPOSITOS,Portugal,Banks,33.2,19.1,1772.4,-23.4,1.9,76.6,-1.0,4.3,-2651.8,12368.6,-149.6,15.4,-4.0
480,MOTIF BIO,UK,Pharmaceuticals & Biotechnology,33.0,643.3,0.1,1580.1, ,, ,,-37.6,380.1, ,0.0,50.0
481,METSO,Finland,Industrial Engineering,33.0,-17.5,2586.0,-13.1,1.3,31.0,-32.6,1.2,218.0,-30.6,8.4,11.5,-6.7
482,DIASORIN,Italy,Pharmaceuticals & Biotechnology,32.9,28.6,569.3,14.0,5.8,30.0,10.5,5.3,177.3,12.3,31.1,1.8,11.2
483,KMD,Denmark,Software & Computer Services,32.8,40.1,692.9,7.0,4.7,5.7,-43.4,0.8,91.7,314.0,13.2,3.2,6.8
484,CELLECTIS,France,Pharmaceuticals & Biotechnology,32.8,737.3,40.5,-19.6,81.1,12.4,218.2,30.6,-60.8,117.8,-150.2,0.1,5.2
485,AVADEL PHARMACEUTICALS,Ireland,Pharmaceuticals & Biotechnology,32.8,35.2,142.5,-13.3,23.0,1.1,-26.3,0.8,-4.7,-106.9,-3.3,0.2, 
486,FIVES,France,Industrial Engineering,32.8,22.7,1779.2,3.6,1.8,18.5,-6.9,1.0,64.1,18.6,3.6,8.4,0.8
487,DANIELI,Italy,Industrial Engineering,32.4,-20.8,2508.4,-9.3,1.3,95.1,-50.5,3.8,130.2,-22.5,5.2,9.4,-14.0
488,ION BEAM APPLICATIONS,Belgium,Health Care Equipment & Services,32.4,20.9,328.8,21.6,9.8,9.4,278.7,2.9,29.2,-52.2,8.9,1.4,19.3
489,SBM OFFSHORE,Netherlands,"Oil Equipment, Services & Distribution",32.3,-38.2,2155.4,-16.0,1.5,8.5, ,0.4,535.1,136.0,24.8,4.2,-33.7
490,GFI INFORMATIQUE,France,Software & Computer Services,32.1,94.5,1015.4,13.6,3.2,11.5,52.6,1.1,52.6,34.9,5.2,12.4,8.6
491,CONSTELLIUM,Netherlands,Industrial Metals & Mining,32.0,-8.6,4743.0,-8.0,0.7,355.0,1.4,7.5,236.0,38.8,5.0,11.0,0.0
492,ROCKWOOL INTERNATIONAL,Denmark,Construction & Materials,32.0,0.0,2201.8,-0.3,1.5,96.0,-42.5,4.4,225.4,67.5,10.2,10.4,-1.8
493,KEMIRA,Finland,Chemicals,32.0,0.0,2363.3,-0.4,1.4,212.6,19.8,9.0,146.1,10.9,6.2,4.8,2.8
494,WEIR,UK,Industrial Engineering,32.0,-5.5,2175.6,-2.8,1.5,58.9,-26.9,2.7,101.5,-158.2,4.7,13.7,-7.0
495,MEGGER,UK,Electronic & Electrical Equipment,32.0,1.5,222.3,17.2,14.4,6.5,36.3,2.9,17.2,-6.7,7.7,1.3,1.4
496,PRIMA INDUSTRIE,Italy,Industrial Engineering,31.9,1.1,393.9,8.1,8.1,3.2,-30.3,0.8,18.5,5.9,4.7,1.7,1.3
497,EOS HOLDING,Germany,Industrial Engineering,31.9,25.0,264.5,49.0,12.0,,,,49.2,107.9,18.6,0.7,20.1
498,COMPUGROUP MEDICAL,Germany,Software & Computer Services,31.8,21.6,560.2,3.2,5.7,23.1,238.1,4.1,81.2,20.1,14.5,5.0,16.5
499,AVEVA,UK,Software & Computer Services,31.7,5.7,251.9,7.1,12.6,2.8,17.7,1.1,55.1,55.5,21.9,1.7,-0.6
500,FTE GROUP,Germany,Automobiles & Parts,31.6,26.1,504.9,16.6,6.3,20.3,18.2,4.0,37.6,16.7,7.4,3.5,-1.8
501,NATIONAL GRID,UK,"Gas, Water & Multiutilities",31.5,-6.9,19749.0,12.0,0.2,3846.6,15.4,19.5,4787.3,0.4,24.2,22.1,5.1
502,ACTIA,France,Electronic & Electrical Equipment,31.4,11.9,431.6,13.2,7.3,19.4,11.6,4.5,23.6,30.7,5.5,3.3,6.6
503,MOLNLYCKE HEALTH CARE,Sweden,Health Care Equipment & Services,31.4,-18.7,1120.3,18.4,2.8,8.1,-24.5,0.7,284.1,35.2,25.4,0.5,-1.7
504,BLOOR INVESTMENTS,UK,General Industrials,31.4,6.9,1341.8,18.3,2.3,41.5,13.8,3.1,148.0,24.7,11.0,3.2,2.0
505,EUROMONITOR,UK,Media,31.3,12.2,119.1,15.5,26.3,1.8,7.2,1.5,36.2,19.9,30.4,1.1,16.6
506,SCOR,France,Nonlife Insurance,31.0,-13.9,12577.0,4.1,0.2,63.0,6.8,0.5,, ,,, 
507,AURELIUS,Germany,Financial Services,30.9,-8.2,2573.2,61.2,1.2,34.5,-38.4,1.3,1.5,-98.3,0.1,21.8,-4.8
508,CODEMASTERS SOFTWARE,UK,Software & Computer Services,30.5,49.7,58.4,64.0,52.1,1.4,107.4,2.4,12.5,440.5,21.4,0.4,16.5
509,SGL CARBON,Germany,Chemicals,30.3,-19.8,1189.5,-10.1,2.5,34.6,-53.8,2.9,15.1,-111.6,1.3,5.4,-4.8
510,SDL,UK,Software & Computer Services,30.2,-3.7,338.3,8.6,8.9,2.7,-14.8,0.8,4.0,-111.8,1.2,3.6,2.2
511,KRAUSSMAFFEI TECHNOLOGIES,Germany,Industrial Engineering,30.2,37.3,683.7,11.0,4.4,, ,,46.8,-6.4,6.8,1.9,1.9
512,KEDRION,Italy,Pharmaceuticals & Biotechnology,29.8,-6.7,659.3,15.6,4.5,46.9,109.4,7.1,19.8,-71.3,3.0,2.3,7.7
513,PARAGON,Germany,Electronic & Electrical Equipment,29.7,20.2,102.8,8.2,28.9,7.7,-60.7,7.5,8.5,37.4,8.3,0.6,11.6
514,OBRASCON HUARTE LAIN,Spain,Construction & Materials,29.5,1.8,3862.6,-11.6,0.8,132.8,-52.3,3.4,85.5,-89.3,2.2,24.4,-8.4
515,NEXEYA,France,Industrial Engineering,29.5,0.1,118.4,-8.7,24.9,4.6,10.6,3.8,8.8,-199.0,7.5,1.1,-7.4
516,AFFIMED,Netherlands,Pharmaceuticals & Biotechnology,29.5,46.6,6.3,-16.5,466.6,0.2,-4.4,3.8,-32.0,50.1,-507.5,0.1,35.9
