eu_rank,company, country,industrial_sector,rnd_eur_million, rnd_1_year_growth_%,sales_eur_million,sales_1_year_growth_%,rnd_intensity_%,capex_eur_million,capex_1_year_growth_%,capex_int_%,profits_losses_eur_million,profits_1_year_growth_%,profitability_%,employees,employees_1_year_growth_%
354,COFIDE,Italy,General Industrials,52.5,-6.8,"2,544.4",6.3,2.1,130.9,-13.4,5.1,74.9,-17.7,2.9,14,1.6
355,CHR HANSEN,Denmark,Pharmaceuticals & Biotechnology,52.3,18.6,858.6,13.5,6.1,55.1,8.9,6.4,232.5,13.5,27.1,3,2.5
356,WAGO,Germany,Electronic & Electrical equipment,52.2,17.1,0.0,,,0.0,,,0.0,,,0,
357,DEBENHAMS,UK,General Retailers,52.1,62.3,"3,161.6",0.4,1.6,108.3,-22.2,3.4,182.9,3.4,5.8,28,-0.4
358,AKKA TECHNOLOGIES,France,Support Services,52.1,8.3,"1,001.7",13.1,5.2,22.2,92.6,2.2,48.8,6.7,4.9,12,8.5
359,IMA INDUSTRIA MACCHINE AUTOMATICHE,Italy,Industrial Engineering,51.9,18.7,"1,109.5",29.8,4.7,19.6,46.4,1.8,111.2,1.4,10.0,5,25.8
360,AIXTRON,Germany,Technology Hardware & Equipment,51.8,-20.0,197.8,2.0,26.2,12.5,-0.8,6.3,-29.4,-49.3,-14.9,1,-5.2
361,LUBRIZOL,UK,Chemicals,51.8,-2.4,0.0,,,0.0,,,0.0,,,0,
362,FIDESSA,UK,Software & Computer Services,51.3,5.8,402.2,7.4,12.8,18.1,16.6,4.5,54.2,3.2,13.5,2,5.2
363,AURIGA INDUSTRIES,Denmark,Chemicals,50.7,11.6,317.1,-65.1,16.0,0.0,,0.0,35.4,-56.3,11.2,2,-12.9
364,ACS,Spain,Construction & Materials,50.6,-7.7,"34,924.7",0.1,0.1,722.0,-14.4,2.1,"1,433.3",-9.9,4.1,201,-7.8
365,SBM OFFSHORE,The Netherlands,"Oil Equipment, Services & Distribution",50.5,22.2,"2,484.6",-50.7,2.0,6.4,,0.3,219.5,-64.1,8.8,6,-24.1
366,KAPSCH TRAFFICCOM,Austria,Electronic & Electrical equipment,50.4,-6.7,526.1,15.3,9.6,7.0,-4.4,1.3,64.2,119.8,12.2,4,4.8
367,WITTINGTON INVESTMENTS,UK,Food Producers,50.4,-2.6,"17,695.2",-0.5,0.3,0.0,,0.0,"1,301.3",-12.4,7.4,125,4.9
368,VINCI,France,Construction & Materials,50.0,4.2,"39,161.0",0.3,0.1,"1,635.0",8.5,4.2,"3,894.0",-11.9,9.9,0,
369,SVENSKA HANDELSBANKEN,Sweden,Banks,49.5,77.0,"4,389.4",5.3,1.1,0.0,,0.0,"2,228.1",6.6,50.8,12,1.1
370,UNIQURE,The Netherlands,Pharmaceuticals & Biotechnology,49.3,30.9,9.4,101.2,522.9,5.7,-64.0,60.2,-69.8,76.0,-740.2,0,22.2
371,VALMET,Finland,Industrial Engineering,49.0,40.0,"2,928.0",18.4,1.7,44.0,-4.3,1.5,124.0,85.1,4.2,12,17.6
372,GOTHAER,Germany,Banks,47.8,44.4,"3,771.2",1.5,1.3,0.0,,0.0,0.0,,0.0,0,
373,OUTOTEC,Finland,Industrial Engineering,47.6,3.0,"1,201.2",-14.4,4.0,15.1,-17.5,1.3,-12.1,-219.8,-1.0,5,0.4
374,DATALOGIC,Italy,Electronic & Electrical equipment,47.3,12.5,535.1,15.2,8.8,17.6,56.9,3.3,52.9,12.9,9.9,3,3.9
375,SOPRA STERIA,France,Software & Computer Services,47.1,-50.5,"3,584.4",57.2,1.3,42.5,61.6,1.2,22.4,-86.8,0.6,38,2.9
376,FORTUM,Finland,Electricity,47.0,14.6,"3,702.0",-22.1,1.3,0.0,,0.0,829.0,-38.6,22.4,8,-8.8
377,IMMSI,Italy,Automobiles & Parts,46.8,1.1,"1,362.0",6.9,3.4,38.8,2.6,2.8,68.7,14.3,5.0,7,-5.6
378,LIVANOVA,UK,Health Care Equipment & Services,46.6,,381.8,,12.2,14.7,,3.9,-21.7,,-5.7,5,
379,TKH,The Netherlands,Electronic & Electrical equipment,46.5,11.1,"1,375.2",2.2,3.4,39.7,13.6,2.9,118.8,5.9,8.6,5,7.1
380,AMARIN,UK,Pharmaceuticals & Biotechnology,46.4,1.5,75.1,50.8,61.7,0.0,,0.0,-90.4,6.7,-120.4,0,4.5
381,COMPUTATIONAL DYNAMICS,UK,Software & Computer Services,45.8,49.9,133.8,11.0,34.2,0.0,,0.0,13.9,115.0,10.4,0,13.7
382,VISA,UK,Financial Services,45.6,-54.0,"1,692.0",22.9,2.7,0.0,,0.0,435.7,20.2,25.8,2,-7.7
383,ALLIED MINDS,UK,Software & Computer Services,45.4,120.8,3.0,-57.2,"1,497.3",19.7,"1,665.8",651.2,-88.8,67.0,"-2,931.0",0,48.1
384,WORLDPAY,UK,Support Services,45.3,-5.1,"5,394.3",8.6,0.8,41.1,14.4,0.8,226.1,22.0,4.2,5,10.3
385,ACCOR,France,Travel & Leisure,45.0,66.7,"5,581.0",2.3,0.8,269.0,2.7,4.8,524.0,8.9,9.4,50,3.5
386,WACKER NEUSON,Germany,Industrial Engineering,44.6,8.0,"1,375.3",7.1,3.2,100.7,36.4,7.3,100.3,-20.5,7.3,5,5.9
387,PHARMATHEN,Greece,Pharmaceuticals & Biotechnology,44.3,-1.8,194.2,10.1,22.8,0.0,,0.0,28.1,24.0,14.5,1,0.0
388,CIMPRESS,The Netherlands,Support Services,44.2,33.2,"1,642.4",19.7,2.7,73.9,6.1,4.5,71.8,-18.8,4.4,8,21.2
389,ULTRA ELECTRONICS,UK,Aerospace & Defense,44.0,-17.6,988.6,1.8,4.5,6.3,-45.0,0.6,96.6,108.8,9.8,5,1.2
390,FERROVIAL,Spain,Construction & Materials,44.0,3.3,"9,701.0",10.2,0.5,177.0,53.9,1.8,902.0,21.2,9.3,74,7.2
391,SAFT,France,Electronic & Electrical equipment,44.0,18.0,759.4,11.9,5.8,0.0,,0.0,28.4,-55.6,3.7,4,1.5
392,DONG ENERGY,Denmark,Electricity,44.0,80.7,"10,003.9",10.9,0.4,0.0,,0.0,-527.7,262.0,-5.3,7,3.0
393,OTTO,Germany,General Retailers,43.8,-3.7,0.0,,,0.0,,,0.0,,,0,
394,SENVION,Luxembourg,Alternative Energy,43.8,,"1,560.6",,2.8,16.5,,1.1,-66.6,,-4.3,4,
395,TELIT COMMUNICATIONS,UK,Technology Hardware & Equipment,43.7,6.8,306.3,13.4,14.3,8.1,-8.2,2.6,17.1,22.0,5.6,1,15.3
396,GAS TURBINE EFFICIENCY,UK,Industrial Engineering,42.7,-9.2,"4,593.2",-23.9,0.9,33.2,-38.8,0.7,276.7,-41.1,6.0,28,-11.8
397,SUDZUCKER,Germany,Food Producers,42.2,4.5,"6,387.0",-5.8,0.7,370.8,,5.8,275.1,84.6,4.3,16,-10.7
398,JENOPTIK,Germany,Industrial Engineering,42.2,6.2,668.6,13.3,6.3,18.1,-29.1,2.7,60.6,33.2,9.1,4,-1.2
399,KONTRON,Germany,Technology Hardware & Equipment,41.4,0.3,467.7,2.4,8.8,4.5,7.7,1.0,5.3,-195.9,1.1,1,-4.2
400,AEROPORTS DE PARIS,France,Industrial Transportation,41.0,7.9,"2,916.0",4.5,1.4,497.0,28.8,17.0,816.0,6.9,28.0,9,0.3
401,NESTE OIL,Finland,Oil & Gas Producers,41.0,2.5,"11,131.0",-25.8,0.4,491.0,88.1,4.4,619.0,318.2,5.6,5,-2.7
402,DANIELI,Italy,Industrial Engineering,40.9,-2.2,0.0,,,0.0,,,0.0,,,0,
403,DEUTZ,Germany,Industrial Engineering,40.8,-23.2,"1,247.4",-18.5,3.3,68.2,11.6,5.5,10.0,12.4,0.8,4,-4.7
404,BANG & OLUFSEN,Denmark,Leisure Goods,40.5,-18.5,366.8,15.7,11.1,6.2,-44.5,1.7,-22.3,-79.5,-6.1,2,-10.8
405,MOLNLYCKE HEALTH CARE,Sweden,Health Care Equipment & Services,40.2,25.1,983.9,7.6,4.1,0.0,,0.0,218.4,-2.3,22.2,0,-1.5
406,TRELLEBORG,Sweden,General Industrials,40.2,15.3,"2,699.1",10.2,1.5,135.0,29.0,5.0,399.6,13.1,14.8,16,-0.6
407,888 HOLDINGS,UK,Travel & Leisure,40.0,-11.6,424.5,1.6,9.4,4.2,-16.4,1.0,37.5,-49.0,8.8,1,0.9
408,METSO,Finland,Industrial Engineering,40.0,-31.0,"2,977.0",-18.6,1.3,46.0,-37.8,1.5,314.0,-12.5,10.5,12,-20.9
409,ASCENDIS PHARMA,Denmark,Pharmaceuticals & Biotechnology,40.0,108.2,8.1,-41.9,492.5,1.0,156.5,12.8,-41.8,248.9,-515.2,0,18.9
410,VATTENFALL,Sweden,Electricity,39.7,-42.2,"17,902.0",-0.9,0.2,0.0,,0.0,"-2,476.5",936.8,-13.8,29,-5.3
411,LEONHARD KURZ STIFTUNG,Germany,General Industrials,39.5,-0.6,0.0,,,0.0,,,0.0,,,0,
412,NATIONAL GRID,UK,"Gas, Water & Multi-utilities",39.5,26.1,"20,574.0",-0.6,0.2,"4,638.9",10.8,22.5,"5,560.4",8.1,27.0,25,3.3
413,WEIR,UK,Industrial Engineering,39.5,16.9,"2,610.3",-21.3,1.5,125.4,-14.7,4.8,-209.3,-179.3,-8.0,15,-2.9
414,CEGEDIM,France,Software & Computer Services,39.4,-20.0,532.1,-36.9,7.4,10.2,-10.7,1.9,52.3,-140.6,9.8,4,8.9
415,XING,Germany,Software & Computer Services,39.3,59.7,119.9,20.9,32.7,2.6,46.9,2.2,25.8,103.2,21.5,1,22.2
416,ENEL,Italy,Electricity,39.0,-50.6,"75,658.0",-0.2,0.1,"7,000.0",16.3,9.3,"7,321.0",133.7,9.7,68,-1.5
417,FUCHS PETROLUB,Germany,Chemicals,38.9,18.2,"2,079.1",11.4,1.9,49.7,-5.5,2.4,344.2,11.7,16.6,5,17.3
418,ELMOS SEMICONDUCTOR,Germany,Technology Hardware & Equipment,38.8,5.7,219.6,4.8,17.7,33.8,18.1,15.4,21.8,9.4,9.9,1,-0.6
419,OXFORD NANOPORE TECHNOLOGIES,UK,Pharmaceuticals & Biotechnology,38.6,34.8,0.0,,,0.0,,,0.0,,,0,
420,HORIZON PHARMA,Ireland,Pharmaceuticals & Biotechnology,38.5,140.0,695.4,154.9,5.5,6.6,104.5,0.9,50.9,-752.1,7.3,1,40.2
421,ITALCEMENTI,Italy,Construction & Materials,38.3,-13.7,"4,301.6",3.5,0.9,348.1,-31.4,8.1,140.3,-27.3,3.3,18,-1.4
422,OXFORD INSTRUMENTS,UK,Electronic & Electrical equipment,38.2,-15.4,495.3,-5.6,7.7,3.4,-43.2,0.7,35.1,"4,200.0",7.1,2,-14.2
423,DSV,Denmark,Industrial Transportation,38.2,24.6,"6,841.1",4.7,0.6,39.9,-20.4,0.6,410.2,16.2,6.0,23,-0.4
424,DIAGEO,UK,Beverages,38.1,7.7,"14,271.8",-3.0,0.3,688.7,-20.7,4.8,"3,815.3",0.7,26.7,32,-3.8
425,NIBE INDUSTRIER,Sweden,Industrial Engineering,38.1,25.9,"1,441.1",20.0,2.6,33.2,13.8,2.3,176.5,24.0,12.2,11,8.4
426,METASWITCH NETWORKS,UK,Software & Computer Services,37.8,18.0,140.5,15.7,26.9,0.0,,0.0,2.2,-53.1,1.5,1,4.0
427,SGL CARBON,Germany,Chemicals,37.8,-3.8,"1,322.9",-1.0,2.9,74.9,-43.5,5.7,-51.5,18.4,-3.9,6,-10.8
428,NOLATO,Sweden,Chemicals,37.8,52.9,514.3,11.6,7.3,26.8,20.6,5.2,59.4,19.7,11.6,8,-3.3
429,GUERBET,France,Pharmaceuticals & Biotechnology,37.7,6.8,488.7,19.5,7.7,20.9,-2.9,4.3,58.8,33.1,12.0,2,4.6
430,LUDWIG KROHNE,Germany,Industrial Engineering,37.4,15.7,0.0,,,0.0,,,0.0,,,0,
431,INDUSTRIAL AND FINANCIAL SYSTEMS,Sweden,Software & Computer Services,37.2,11.0,368.8,11.7,10.1,4.4,0.0,1.2,37.0,13.7,10.0,3,4.8
432,SYMPHOGEN,Denmark,Pharmaceuticals & Biotechnology,37.2,242.4,6.5,-50.9,569.4,0.0,,0.0,-47.9,168.7,-734.3,0,
433,SDF,Italy,Industrial Engineering,37.0,9.0,"1,390.2",14.9,2.7,0.0,,0.0,80.4,7.9,5.8,3,-2.6
434,UPM-KYMMENE,Finland,Forestry & Paper,37.0,5.7,"10,138.0",2.7,0.4,432.0,14.3,4.3,754.0,46.4,7.4,20,-4.1
435,AXWAY SOFTWARE,France,Software & Computer Services,36.9,10.3,284.6,8.8,13.0,4.7,1.4,1.7,31.5,-5.9,11.1,2,-3.9
436,MEGGER,UK,Electronic & Electrical equipment,36.7,6.3,221.2,-7.1,16.6,0.0,,0.0,21.5,-138.1,9.7,1,0.6
437,SDL,UK,Software & Computer Services,36.6,-4.3,363.3,2.5,10.1,3.7,12.5,1.0,-39.3,-485.3,-10.8,4,8.0
438,BIOCARTIS GROUP,Belgium,Pharmaceuticals & Biotechnology,36.6,19.2,13.3,57.3,274.1,9.2,379.6,69.3,-39.7,35.9,-297.4,0,42.9
439,WRIGHT MEDICAL,The Netherlands,Health Care Equipment & Services,36.6,64.8,381.6,20.4,9.6,40.1,316.1,10.5,-174.5,786.8,-45.7,2,104.7
440,BRAINLAB,Germany,Health Care Equipment & Services,36.5,9.5,0.0,,,0.0,,,0.0,,,0,
441,EFFEM HOLDINGS,UK,Food Producers,36.1,-11.2,0.0,,,0.0,,,0.0,,,0,
442,SCOR,France,Banks,36.0,20.0,"12,077.0",19.1,0.3,0.0,,0.0,0.0,,0.0,0,
443,EMIS,UK,Software & Computer Services,35.7,12.6,212.2,13.3,16.8,8.4,-10.6,3.9,18.8,-52.4,8.8,2,15.6
444,VAISALA,Finland,Electronic & Electrical equipment,35.5,5.7,318.5,6.3,11.1,8.3,5.1,2.6,29.5,12.6,9.3,2,-2.2
445,ENERGIAS DE PORTUGAL,Portugal,Electricity,35.4,30.2,"15,516.8",-4.8,0.2,"1,835.6",5.7,11.8,"2,555.2",12.6,16.5,12,2.4
446,FLSMIDTH,Denmark,Industrial Engineering,35.4,-19.6,"2,796.6",-8.2,1.3,18.7,-62.0,0.7,113.5,-34.8,4.1,13,-12.2
447,TOBII,Sweden,Technology Hardware & Equipment,35.3,25.5,105.3,55.8,33.6,3.3,38.2,3.1,-3.7,-51.3,-3.5,1,6.8
448,VESUVIUS,UK,General Industrials,35.1,-1.1,"1,799.5",-8.5,2.0,51.9,-28.2,2.9,128.2,-25.1,7.1,11,-1.7
449,LANSFORSAKRINGAR,Sweden,Banks,35.0,106.4,784.3,-64.6,4.5,0.0,,0.0,234.5,46.7,29.9,2,3.0
450,CONSTELLIUM,The Netherlands,Industrial Metals & Mining,35.0,-7.9,"5,153.0",40.6,0.7,0.0,,0.0,-426.0,-273.9,-8.3,11,23.6
451,AVEVA,UK,Software & Computer Services,35.0,-11.1,274.3,-3.4,12.8,2.8,-20.0,1.0,41.3,-41.8,15.1,2,6.6
452,GALAXIDI MARINE FARM,Greece,Food Producers,35.0,9.4,44.7,5.1,78.3,2.5,64.3,5.7,36.6,5.6,82.0,0,2.9
453,LKAB,Sweden,Mining,34.6,-26.7,"1,762.9",-21.4,2.0,0.0,,0.0,-786.7,"-1,363.8",-44.6,4,-1.7
454,MORGAN ADVANCED MATERIALS,UK,General Industrials,34.6,17.1,"1,241.1",-1.1,2.8,86.4,87.9,7.0,112.3,50.3,9.0,9,-0.9
455,PHARM RESEARCH ASSOCIATES,UK,Pharmaceuticals & Biotechnology,34.4,23.3,0.0,,,0.0,,,0.0,,,0,
456,BE SEMICONDUCTOR INDUSTRIES,The Netherlands,Technology Hardware & Equipment,34.4,9.5,349.2,-7.8,9.8,4.2,-35.6,1.2,57.9,-19.7,16.6,2,-5.7
457,BIONTECH,Germany,Pharmaceuticals & Biotechnology,34.3,6.4,0.0,,,0.0,,,0.0,,,0,
458,BLOOR INVESTMENTS,UK,General Industrials,34.2,-0.5,0.0,,,0.0,,,0.0,,,0,
459,CORBION,The Netherlands,Food Producers,34.2,-15.3,918.3,19.2,3.7,60.1,-11.4,6.5,108.6,741.9,11.8,2,-11.6
460,CRODA INTERNATIONAL,UK,Chemicals,34.0,10.1,"1,472.4",3.4,2.3,126.2,47.4,8.6,355.5,7.8,24.1,4,17.4
461,HUNTER DOUGLAS,The Netherlands,Construction & Materials,34.0,5.7,"2,344.1",-5.3,1.4,55.1,-17.8,2.4,204.8,31.2,8.7,16,-3.3
462,AURELIUS,Germany,Financial Services,33.7,60.7,"2,013.3",31.4,1.7,56.0,-6.8,2.8,134.6,59.1,6.7,23,84.0
463,DBV TECHNOLOGIES,France,Pharmaceuticals & Biotechnology,33.2,57.2,6.2,29.5,539.0,4.4,363.3,70.7,-45.5,84.5,-737.3,0,53.6
464,HIKMA PHARMACEUTICALS,UK,Pharmaceuticals & Biotechnology,33.1,-34.5,"1,322.7",-3.3,2.5,75.3,-9.9,5.7,355.5,-5.1,26.9,7,0.7
465,BIAL,Portugal,Pharmaceuticals & Biotechnology,33.0,-26.4,215.1,5.3,15.4,0.0,,0.0,15.6,-60.4,7.3,0,
466,CAP GEMINI,France,Software & Computer Services,33.0,65.0,"11,915.0",12.7,0.3,198.0,32.0,1.7,"1,337.0",20.8,11.2,181,25.8
467,OCADO,UK,Food & Drug Retailers,32.8,39.3,"1,507.6",16.7,2.2,96.2,33.4,6.4,29.1,32.1,1.9,9,24.1
468,NUTRECO,The Netherlands,Food Producers,32.7,-11.6,"5,664.4",7.8,0.6,0.0,,0.0,281.9,18.3,5.0,11,4.9
469,EUROMONITOR,UK,Media,32.5,10.2,0.0,,,0.0,,,0.0,,,0,
470,BIC,France,Household Goods & Home Construction,32.4,-6.5,"2,241.7",13.3,1.4,112.8,7.0,5.0,430.1,15.8,19.2,10,0.9
471,TDC,Denmark,Fixed Line Telecommunications,32.4,13.7,"3,276.8",3.2,1.0,459.5,15.6,14.0,604.9,-15.6,18.5,9,1.3
472,CEGID,France,Software & Computer Services,32.4,2.2,282.1,,11.5,1.5,-57.6,0.5,38.7,,13.7,2,2.6
473,XCHANGING,UK,Support Services,32.4,12.3,599.2,-23.2,5.4,0.0,,0.0,-52.7,-205.2,-8.8,7,-2.7
474,LATECOERE,France,Aerospace & Defense,32.4,0.5,712.4,7.3,4.5,15.0,-0.5,2.1,36.2,39.8,5.1,5,2.1
475,QINETIQ,UK,Support Services,32.1,11.3,"1,028.6",-7.8,3.1,38.9,15.3,3.8,71.6,-52.3,7.0,6,-0.7
476,BOSCH MAHLE TURBO SYSTEMS,Germany,Automobiles & Parts,32.0,19.8,0.0,,,0.0,,,0.0,,,0,
477,NATIONAL BANK OF GREECE,Greece,Banks,32.0,-61.0,"2,559.0",-11.8,1.3,0.0,,0.0,671.0,-5.1,26.2,13,0.0
478,ROCKWOOL INTERNATIONAL,Denmark,Construction & Materials,32.0,-0.9,"2,207.9",1.3,1.4,167.1,-24.5,7.6,134.6,-17.0,6.1,11,-3.9
479,KEDRION,Italy,Pharmaceuticals & Biotechnology,31.9,41.4,570.3,22.3,5.6,0.0,,0.0,68.9,-10.5,12.1,2,14.9
480,EPPENDORF,Germany,Health Care Equipment & Services,31.9,8.7,629.1,18.5,5.1,0.0,,0.0,119.3,24.7,19.0,3,3.1
481,PRIMA INDUSTRIE,Italy,Industrial Engineering,31.6,10.3,364.5,4.0,8.7,4.6,-13.8,1.3,17.5,-22.3,4.8,2,4.1
482,URENCO,UK,Electricity,31.4,109.3,"1,845.7",8.4,1.7,0.0,,0.0,665.9,-3.5,36.1,2,-0.5
483,CODEMASTERS SOFTWARE,UK,Software & Computer Services,31.1,-2.7,48.8,20.5,63.8,0.0,,0.0,1.6,-111.3,3.2,0,-23.5
484,MEDIVIR,Sweden,Pharmaceuticals & Biotechnology,30.9,12.3,71.6,-62.8,43.1,1.1,12.6,1.5,12.5,-90.3,17.4,0,14.5
485,KEMIRA,Finland,Chemicals,30.8,10.0,"2,373.1",11.1,1.3,177.5,25.8,7.5,131.7,23.3,5.5,5,10.3
486,CEZ,Czech Republic,Electricity,30.6,-34.1,"7,776.5",4.7,0.4,"1,180.7",-10.9,15.2,"1,011.2",-23.3,13.0,26,-1.5
487,UNIBET,Malta,Travel & Leisure,30.5,-8.2,482.0,13.5,6.3,8.0,145.8,1.7,86.8,-2.7,18.0,1,14.8
488,GLEN ELECTRIC,UK,Household Goods & Home Construction,30.5,-17.0,0.0,,,0.0,,,0.0,,,0,
489,SSAB,Sweden,Industrial Metals & Mining,30.1,-4.2,"6,187.9",19.1,0.5,277.1,52.3,4.5,-44.0,48.5,-0.7,18,28.4
490,SCHALTBAU,Germany,Industrial Engineering,30.1,4.9,496.7,15.6,6.1,21.9,-6.7,4.4,36.3,36.2,7.3,3,12.1
491,EXACT,The Netherlands,Software & Computer Services,29.9,9.5,0.0,,,0.0,,,0.0,,,0,
492,NEXEYA,France,Aerospace & Defense,29.5,151.2,0.0,,,0.0,,,0.0,,,0,
493,MICRONIC,Sweden,Technology Hardware & Equipment,29.4,32.7,197.5,23.0,14.9,1.9,128.9,1.0,58.5,104.7,29.6,1,-1.4
494,PAION,Germany,Pharmaceuticals & Biotechnology,29.4,149.0,0.1,-97.9,"40,812.2",0.0,26.9,45.8,-34.1,192.9,"-47,344.4",0,66.7
495,ENBW ENERGIE BADEN-WURTTEMBERG,Germany,Electricity,29.2,15.9,"21,166.5",0.8,0.1,"1,416.4",-16.9,6.7,353.6,"-1,692.8",1.7,20,0.9
496,OBRASCON HUARTE LAIN,Spain,Construction & Materials,29.0,2.1,"4,368.9",17.1,0.7,278.5,-1.8,6.4,801.2,-10.5,18.3,27,8.3
497,TT ELECTRONICS,UK,Electronic & Electrical equipment,29.0,-15.8,694.1,-2.7,4.2,20.6,-39.4,3.0,22.3,-510.0,3.2,6,-6.8
498,MIBA,Austria,Automobiles & Parts,28.8,26.6,0.0,,,0.0,,,0.0,,,0,
499,INTELLIGENT ENERGY,UK,Electronic & Electrical equipment,28.7,-1.1,106.4,474.2,27.0,6.5,18.6,6.1,-73.2,-3.3,-68.8,0,23.2
500,KONECRANES,Finland,Industrial Engineering,28.7,1.1,"2,126.2",5.7,1.3,43.3,3.1,2.0,63.1,-45.1,3.0,12,-0.8
501,ALK ABELLO,Denmark,Pharmaceuticals & Biotechnology,28.6,-30.8,345.5,5.6,8.3,20.6,-7.8,6.0,39.4,-6.4,11.4,2,2.8
502,HOGANAS HOLDING,Sweden,Support Services,28.6,-10.2,825.9,7.1,3.5,0.0,,0.0,94.2,25.3,11.4,2,4.5
503,QUOTIENT BIORESEARCH,UK,Pharmaceuticals & Biotechnology,28.3,106.7,0.0,,,0.0,,,0.0,,,0,
504,ACTIA,France,Electronic & Electrical equipment,28.1,27.3,381.2,12.2,7.4,17.4,26.4,4.6,18.1,-17.5,4.7,3,11.0
505,INMARSAT,UK,Mobile Telecommunications,28.0,-27.7,"1,170.3",-0.9,2.4,398.2,25.3,34.0,386.3,1.8,33.0,2,6.0
506,OMV,Austria,Oil & Gas Producers,28.0,12.0,"22,527.0",-37.3,0.1,"2,978.0",-22.3,13.2,"-1,990.0",-287.4,-8.8,24,-5.4
507,CAIXA GENERAL DE DEPOSITOS,Portugal,Banks,27.8,13.9,"2,081.5",1.0,1.3,0.0,,0.0,-21.3,-90.9,-1.0,16,1.4
508,MANITOU BF,France,Industrial Engineering,27.7,5.2,"1,287.2",3.3,2.2,33.0,68.7,2.6,60.1,24.9,4.7,3,-2.8
509,GFI INFORMATIQUE,France,Software & Computer Services,27.7,25.5,894.0,11.2,3.1,7.5,46.6,0.8,39.0,4.3,4.4,11,8.8
510,FORWARD PHARMA,Denmark,Pharmaceuticals & Biotechnology,27.5,318.4,0.0,,,0.4,"3,372.7",,-45.5,151.7,,0,
511,S&T,Austria,Technology Hardware & Equipment,27.3,78.9,468.2,21.4,5.8,9.5,,2.0,20.4,38.8,4.4,2,6.0
512,ZEALAND PHARMA,Denmark,Pharmaceuticals & Biotechnology,27.2,16.4,25.2,22.0,107.7,0.5,-10.2,2.2,-10.9,10.6,-43.3,0,6.8
513,MANZ AUTOMATION,Germany,Industrial Engineering,27.1,30.6,222.0,-27.4,12.2,18.3,26.4,8.3,-59.7,81.5,-26.9,2,6.5
514,JAMES HARDIE INDUSTRIES,Ireland,Construction & Materials,27.1,-6.9,"1,587.4",4.3,1.7,67.2,-73.5,4.2,327.1,7.9,20.6,3,2.5
515,INNOCOLL,Ireland,Pharmaceuticals & Biotechnology,26.9,726.5,2.6,-42.5,"1,039.0",2.9,223.4,113.6,-44.2,175.3,"-1,708.5",0,
516,FTE GROUP,Germany,Real Estate Investment & Services,26.8,167.6,0.0,,,0.0,,,0.0,,,0,
517,ION BEAM APPLICATIONS,Belgium,Health Care Equipment & Services,26.7,16.7,270.4,22.6,9.9,2.5,-13.0,0.9,61.1,185.7,22.6,0,
518,FIVES,France,Industrial Engineering,26.7,-19.2,"1,718.2",10.1,1.6,0.0,,0.0,54.0,-41.7,3.1,8,7.1
519,TARKETT,France,Construction & Materials,26.7,2.7,"2,714.8",12.4,1.0,80.6,-8.1,3.0,137.4,1.2,5.1,12,6.1
520,MGI COUTIER,France,Automobiles & Parts,26.7,4.6,860.4,24.3,3.1,50.4,18.5,5.9,91.9,74.7,10.7,9,16.6
521,STABILUS,Luxembourg,General Industrials,26.4,12.7,611.3,20.5,4.3,0.0,,0.0,55.7,78.5,9.1,4,8.1
522,KENDRION,The Netherlands,Industrial Engineering,26.4,13.3,0.0,,,0.0,,,22.0,-25.4,,3,-2.0
523,ESI,France,Software & Computer Services,26.2,23.9,124.7,12.3,21.0,2.6,164.0,2.1,9.4,12.0,7.5,1,5.1
524,COMPUGROUP MEDICAL,Germany,Software & Computer Services,26.2,-27.7,543.1,5.4,4.8,6.8,-15.4,1.3,67.6,25.4,12.4,4,0.9
525,LINDENGRUPPEN,Sweden,General Industrials,26.1,18.2,795.5,10.1,3.3,0.0,,0.0,65.8,82.8,8.3,3,2.7
526,DEUTSCHE POST,Germany,Industrial Transportation,26.0,44.4,"59,230.0",4.6,0.0,"2,104.0",20.2,3.6,"2,191.0",-31.5,3.7,498,1.8
527,POSTE ITALIANE,Italy,Industrial Transportation,26.0,7.5,"8,810.0",-3.7,0.3,0.0,,0.0,"-1,755.0",-33.4,-19.9,140,-1.8
528,CHICAGO BRIDGE & IRON,The Netherlands,Industrial Engineering,26.0,-0.5,"11,876.1",-0.4,0.2,72.4,,0.6,503.8,-44.0,4.2,42,-22.8
529,QUOTIENT,UK,Health Care Equipment & Services,26.0,53.2,17.0,0.6,152.7,26.6,21.2,156.1,-45.1,65.2,-265.0,0,42.7
530,ARUP,UK,Construction & Materials,25.8,16.7,0.0,,,0.0,,,0.0,,,0,
531,OXFORD BIOMEDICA,UK,Pharmaceuticals & Biotechnology,25.8,20.0,21.7,16.8,119.1,22.8,199.7,105.1,-19.6,32.5,-90.3,0,73.5
532,DIASORIN,Italy,Pharmaceuticals & Biotechnology,25.6,6.5,499.2,12.5,5.1,27.2,-3.3,5.4,157.8,20.1,31.6,2,2.2
533,EOS HOLDING,Germany,Industrial Engineering,25.5,33.2,0.0,,,0.0,,,0.0,,,0,
534,XAAR,UK,Technology Hardware & Equipment,25.2,-1.4,127.2,-14.4,19.8,5.1,-69.8,4.0,18.9,-41.9,14.8,1,-20.0
535,FAIRFORD EUROPE,Sweden,Support Services,25.0,13.3,500.6,12.3,5.0,0.0,,0.0,16.8,9.7,3.4,2,3.0
536,ERAMET,France,Industrial Metals & Mining,25.0,-16.7,"3,015.0",-2.0,0.8,249.0,-21.2,8.3,-752.0,"7,420.0",-24.9,14,-0.6
