eu_rank,company, country,industrial_sector,rnd_eur_million, rnd_1_year_growth_%,sales_eur_million,sales_1_year_growth_%,rnd_intensity_%,capex_eur_million,capex_1_year_growth_%,profitability_%,employees,employees_1_year_growth_%
454,Raymarine,UK,Electronic equipment (2737),20.63,19.9,192,3.2,10.7,3.6,3.2,19.3,1,4.8
455,Zentiva,Czech Republic,Pharmaceuticals (4577),20.47,23.7,496,18.9,4.1,6.9,7.4,13.1,6,29.6
456,British Energy,UK,Electricity (753),20.42,15.4,"3,827",-6.3,0.5,7.0,7.5,18.0,6,3.1
456,Rexam,UK,General industrials (272),20.42,0.0,"5,206",2.3,0.4,8.3,5.8,10.3,24,-1.7
458,Eniro,Sweden,Media (555),20.32,58.6,710,0.1,2.9,0.7,1.0,28.3,5,-2.2
459,Britannia Building Society,UK,Other financials (877),20.29,-7.4,512,0.6,4.0,,,18.4,5,2.7
460,RM,UK,Software (9537),20.27,-0.2,369,3.4,5.5,2.7,3.4,5.7,2,5.0
461,Dialog Semiconductor,UK,Semiconductors (9576),20.25,-3.1,59,-16.9,34.3,5.1,4.2,-23.7,0,-5.4
462,Industrial and Financial Systems,Sweden,Software (9537),20.21,9.1,249,6.4,8.1,0.8,0.9,6.0,3,-2.0
463,Delhaize,Belgium,Food & drug retailers (533),20.20,-2.4,"19,078",-2.2,0.1,3.8,3.5,4.9,138,-3.3
464,Wanderer-Werke,Germany,Industrial machinery (2757),20.12,,578,,3.5,2.2,,4.5,4,
465,InBev,Belgium,Beverages (353),20.00,17.6,"14,430",8.4,0.1,10.4,9.5,26.1,89,3.6
466,F-Secure,Finland,Computer services (9533),19.97,-9.8,97,19.8,20.6,2.1,2.5,19.6,1,20.3
467,Ark Therapeutics,UK,Biotechnology (4573),19.93,12.4,2,,996.5,250.0,,"-1,500.0",0,2.7
468,Antisoma,UK,Biotechnology (4573),19.76,-2.9,11,450.0,179.6,,,-172.7,0,-4.8
469,Uponor,Finland,Construction & materials (235),19.70,19.4,"1,219",5.4,1.6,4.0,3.4,12.1,4,5.6
470,Teligent,Sweden,Software (9537),19.46,0.1,46,7.0,42.3,2.2,2.3,-84.8,0,-9.0
471,Active Biotech,Sweden,Biotechnology (4573),19.39,12.3,1,-85.7,"1,939.0",,0.0,"-2,200.0",0,0.0
472,QinetiQ,UK,Aerospace & defence (271),19.33,16.4,"1,860",18.8,1.0,1.7,3.0,5.4,14,14.8
472,Wagon,UK,Automobiles & parts (335),19.33,61.4,967,70.2,2.0,7.7,6.2,-8.5,7,51.4
474,Croda International,UK,Chemicals (135),19.20,-3.4,"1,294",81.7,1.5,3.9,4.4,9.7,4,63.5
475,e2v Technologies,UK,Electronic equipment (2737),19.19,24.4,279,17.7,6.9,5.0,5.5,9.0,2,12.8
476,Exact,The Netherlands,Software (9537),19.16,6.3,252,4.1,7.6,2.4,1.7,19.8,3,-1.3
477,Pharming,The Netherlands,Biotechnology (4573),19.09,131.1,1,,"1,909.0",100.0,,"-3,400.0",0,23.0
478,Enodis,UK,Industrial machinery (2757),19.06,19.6,"1,095",4.7,1.7,2.3,2.2,8.9,7,10.0
479,Rallye,France,Food & drug retailers (533),19.00,-32.1,"26,381",2.7,0.1,3.7,3.6,4.5,166,8.5
479,Franz Haniel & Cie,Germany,Pharmaceuticals (4577),19.00,-9.5,"29,173",2.9,0.1,1.4,1.3,4.7,56,0.7
481,Muhlbauer,Germany,Electronic equipment (2737),18.91,10.0,159,-1.2,11.9,3.8,4.3,16.4,2,11.8
482,Sepura,UK,Telecommunications equipment (9578),18.82,11.8,93,31.0,20.2,4.3,2.8,18.3,0,21.9
483,Karo Bio,Sweden,Biotechnology (4573),18.79,75.9,1,-80.0,"1,879.0",,,"-2,300.0",0,-1.4
483,A-Tec Industries,Austria,Industrial machinery (2757),18.79,-10.9,"2,361",44.2,0.8,2.5,3.7,4.0,14,46.7
485,BE Semiconductor Industries,The Netherlands,Semiconductors (9576),18.75,13.1,166,-13.1,11.3,2.4,1.6,-3.6,1,4.4
486,James Hardie Industries ,The Netherlands,Construction & materials (235),18.67,5.4,"1,005",-4.7,1.9,2.6,6.0,-2.5,3,-2.1
487,Innate Pharma,France,Biotechnology (4573),18.66,51.7,9,50.0,207.3,11.1,,-111.1,0,39.3
488,Flamel Technologies ,France,Biotechnology (4573),18.58,9.4,25,56.3,74.3,32.0,25.0,-112.0,0,-1.3
489,Recticel,Belgium,Chemicals (135),18.55,0.8,"1,612",9.4,1.2,2.6,2.7,3.3,11,2.0
490,ACTIELEC Technologies,France,Electronic equipment (2737),18.43,10.4,251,13.1,7.3,1.6,2.7,5.2,2,9.1
491,Demag Cranes,Germany,Industrial machinery (2757),18.40,-14.7,"1,080",9.4,1.7,2.1,1.8,7.5,6,1.0
492,SanomaWSOY,Finland,Media (555),18.30,61.9,"2,926",6.7,0.6,2.2,2.2,10.7,17,6.2
493,Outokumpu,Finland,Industrial metals (175),18.00,5.9,"7,512",2.5,0.2,1.8,2.4,7.4,8,-0.6
494,Auriga Industries,Denmark,Chemicals (135),17.98,-23.6,726,4.5,2.5,2.9,2.7,3.2,2,-43.2
495,WET Automotive Systems,Germany,Automobiles & parts (335),17.93,3.2,177,-3.8,10.1,4.0,4.9,8.5,4,5.7
496,"Gyrus (now part of Olympus, Japan)",UK,Health care equipment & services (453),17.82,-20.3,303,4.5,5.9,3.0,3.4,7.9,1,2.8
497,Nutreco,The Netherlands,Food producers (357),17.80,-26.1,"4,053",30.6,0.4,1.9,1.6,3.8,8,8.5
498,LM Glasfiber,Denmark,Chemicals (135),17.77,41.3,578,21.7,3.1,13.0,8.0,-6.9,5,50.4
499,SAES Getters,Italy,Electronic equipment (2737),17.75,13.7,167,0.6,10.6,7.2,6.6,29.9,1,5.0
500,National Grid,UK,"Gas, water & multiutilities (757)",17.70,116.6,"15,826",28.0,0.1,25.9,25.8,25.1,24,19.5
501,Pohjolan Voima ,Finland,Electricity (753),17.60,5.4,766,-13.7,2.3,49.9,36.7,-3.1,1,5.6
502,Svenska Handelsbanken,Sweden,Banks (835),17.57,134.0,"3,044",-2.7,0.6,,,53.2,10,0.5
503,SBM Offshore,The Netherlands,"Oil equipment, services & distribution (57)",17.49,3.9,"1,964",44.3,0.9,19.1,15.1,10.6,3,15.2
504,Psion,UK,Computer hardware (9572),17.39,-5.2,272,4.6,6.4,2.2,1.2,4.8,1,9.7
505,Huhtamaki,Finland,General industrials (272),17.30,-10.4,"2,311",1.5,0.7,6.3,6.6,0.8,15,1.6
506,Ion Beam Applications,Belgium,Health care equipment & services (453),17.27,68.5,214,25.9,8.1,10.3,7.6,3.3,1,28.9
507,Lectra,France,Software (9537),17.26,-13.0,217,0.5,8.0,1.8,3.2,4.6,2,3.7
508,Santaris Pharma,Denmark,Biotechnology (4573),17.24,65.1,5,-61.5,344.8,20.0,,-300.0,0,31.4
508,Nordex,Germany,Industrial machinery (2757),17.24,53.2,747,45.3,2.3,2.0,1.8,5.1,1,60.2
510,Q-Cells,Germany,Alternative energy (58),17.20,126.0,859,59.4,2.0,28.8,11.5,23.4,1,46.1
510,Soitec,France,Semiconductors (9576),17.20,-34.3,298,-19.9,5.8,55.0,21.2,-2.7,1,18.3
512,LCH Clearnet,UK,Other financials (877),17.18,7.3,501,12.8,3.4,,,52.3,1,10.1
513,Teollisuuden Voima,Finland,Electricity (753),17.10,8.9,232,-4.1,7.4,111.6,108.7,-6.9,1,-4.6
514,GW Pharmaceuticals ,UK,Pharmaceuticals (4577),17.03,-4.5,8,166.7,212.9,12.5,33.3,-237.5,0,9.1
515,Channel Four Television,UK,Media (555),17.02,0.0,"1,286",0.8,1.3,1.1,1.6,-0.9,1,5.2
516,Unibel,France,Food producers (357),16.94,17.4,"1,965",10.6,0.9,4.4,4.7,6.3,0,
517,Thrombogenics,Belgium,Biotechnology (4573),16.90,55.2,2,-33.3,845.0,50.0,,-900.0,0,-15.8
518,Chroma Therapeutics,UK,Biotechnology (4573),16.69,47.6,<0.5,,,,,,0,12.5
518,Telekomunikacja Polska,Poland,Fixed line telecommunications (653),16.69,13.2,"5,074",-2.0,0.3,16.4,13.7,17.8,32,-3.4
520,Bauer,Germany,Construction & materials (235),16.33,135.3,"1,033",23.7,1.6,9.3,7.3,12.9,7,26.0
521,K+S,Germany,Chemicals (135),16.32,12.5,"3,344",13.0,0.5,5.2,4.3,-3.6,12,5.0
522,Orexo,Sweden,Pharmaceuticals (4577),16.12,65.8,8,-42.9,201.5,75.0,,-237.5,0,60.0
523,Ducati Motor,Italy,Automobiles & parts (335),16.11,100.9,398,19.5,4.0,4.5,3.6,5.3,1,3.5
524,Micro Focus International,UK,Software (9537),16.10,6.1,117,19.4,13.8,0.9,1.0,33.3,0,-7.0
525,888,UK,Travel & leisure (575),16.07,21.2,146,-26.3,11.0,3.4,3.0,15.1,1,9.4
526,Miba,Austria,Automobiles & parts (335),16.00,-13.5,388,5.7,4.1,9.0,8.2,7.5,3,-5.1
526,KPN,The Netherlands,Fixed line telecommunications (653),16.00,-5.9,"12,461",4.4,0.1,11.1,12.3,18.7,29,11.6
526,Wurth,Germany,General industrials (272),16.00,-43.3,"8,489",9.6,0.2,5.4,4.8,8.0,61,14.7
529,Vetco ,UK,"Oil equipment, services & distribution (57)",15.91,-4.3,"2,141",26.9,0.7,1.4,1.0,1.9,10,-6.0
530,Astex Therapeutics,UK,Biotechnology (4573),15.88,200.2,8,-46.7,198.5,12.5,6.7,-262.5,0,11.1
530,Schaltbau,Germany,Commercial vehicles & trucks (2753),15.88,6.6,232,8.9,6.8,2.2,1.9,6.9,1,2.1
532,EYBL International,Austria,Automobiles & parts (335),15.69,8.7,333,-3.5,4.7,1.5,2.0,2.1,4,2.3
533,HKScan,Finland,Food producers (357),15.60,83.5,"2,107",125.6,0.7,6.2,6.9,2.6,8,77.5
534,Aldata Solution,Finland,Software (9537),15.47,-14.8,75,-15.7,20.6,1.3,1.1,-14.7,1,1.8
535,OMV,Austria,Oil & gas producers (53),15.46,16.8,"20,042",5.4,0.1,13.8,7.3,12.4,37,-17.3
536,Domino Printing Sciences,UK,Electronic equipment (2737),15.42,3.5,315,10.9,4.9,1.6,1.8,13.7,2,13.5
537,ESI,France,Software (9537),15.41,4.1,69,4.5,22.3,1.4,3.0,8.7,1,8.5
538,Carraro,Italy,Automobiles & parts (335),15.31,2.1,814,22.0,1.9,5.2,4.8,4.8,4,41.3
539,Tarkett ,France,Construction & materials (235),15.20,16.0,"2,087",5.4,0.7,,,6.6,9,22.0
540,Konecranes,Finland,Industrial machinery (2757),15.10,20.8,"1,750",18.0,0.9,1.4,0.9,9.9,8,16.7
541,LISI,France,Aerospace & defence (271),15.00,22.0,816,10.3,1.8,5.1,6.6,11.9,7,5.7
541,OP-Pohjola,Finland,Banks (835),15.00,36.4,"2,134",9.3,0.7,,,47.1,12,2.7
541,Provimi,France,Food producers (357),15.00,0.0,"2,074",13.8,0.7,2.4,2.1,3.7,9,-0.9
544,Bioinvent,Sweden,Biotechnology (4573),14.91,4.0,15,200.0,99.4,,20.0,-13.3,0,-1.0
545,Intralot,Greece,Travel & leisure (575),14.76,76.3,835,5.6,1.8,3.5,3.4,25.1,4,17.5
546,Outotec,Finland,Industrial machinery (2757),14.70,2.1,"1,000",35.1,1.5,0.5,0.7,9.1,2,17.5
547,"ICOS Vision Systems (now part of Kla-Tencor, USA)",Belgium,Semiconductors (9576),14.63,-1.5,80,-24.5,18.3,1.3,1.9,6.3,0,2.9
548,Sperian Protection,France,General industrials (272),14.60,14.3,754,1.5,1.9,2.1,3.6,11.5,6,3.9
549,Carlsberg,Denmark,Beverages (353),14.48,2.8,"6,001",8.9,0.2,12.2,7.9,9.6,33,5.5
550,SNPE ,France,Chemicals (135),14.40,-27.3,693,-3.8,2.1,6.1,6.3,-1.0,4,-15.7
551,Vanderlande Industries BV ,The Netherlands,Industrial machinery (2757),14.39,14.2,611,23.2,2.4,1.3,1.6,8.7,2,13.8
552,Vacon,Finland,Electrical components & equipment (2733),14.28,13.6,232,24.7,6.2,3.0,2.2,12.5,1,24.9
553,Manitou BF,France,Commercial vehicles & trucks (2753),14.26,31.5,"1,260",11.7,1.1,3.5,3.4,9.9,3,10.9
554,ComBOTS (now Kizoo),Germany,Internet (9535),14.25,-57.7,<0.5,,,,,,0,-33.8
555,Conergy,Germany,Electricity (753),14.24,34.2,749,-0.4,1.9,23.5,8.0,-33.1,2,106.0
556,Geox,Italy,Personal goods (376),14.21,,770,25.8,1.8,3.6,2.6,23.4,3,11.5
557,Vitec,UK,Industrial machinery (2757),14.16,5.0,373,23.1,3.8,6.4,5.3,9.7,2,22.3
558,Cramer Systems (now Amdocs Systems) ,UK,Software (9537),14.15,62.8,78,47.2,18.1,2.6,1.9,5.1,0,32.7
559,Topotarget,Denmark,Biotechnology (4573),14.14,23.4,6,0.0,235.7,16.7,16.7,-500.0,0,43.9
560,Valio ,Finland,Food producers (357),14.00,12.9,"1,713",5.7,0.8,6.2,3.6,1.3,4,1.9
561,SUESS MicroTec,Germany,Semiconductors (9576),13.98,17.8,146,-5.8,9.6,2.1,1.3,4.1,1,-0.9
562,Faiveley,France,Commercial vehicles & trucks (2753),13.96,5.4,619,8.8,2.3,2.3,1.9,12.8,4,9.8
563,Jerini,Germany,Pharmaceuticals (4577),13.90,9.5,19,46.2,73.2,5.3,15.4,-168.4,0,55.0
564,SSL International,UK,Personal goods (376),13.89,15.9,727,11.2,1.9,1.4,1.2,13.8,5,4.9
565,DiaSorin,Italy,Biotechnology (4573),13.86,23.9,202,12.2,6.9,5.9,7.8,22.8,1,10.4
566,Jil Sander,Germany,Personal goods (376),13.83,43.0,129,-0.8,10.7,1.6,0.8,-7.8,0,-38.1
567,IONA Technologies ,Ireland,Computer services (9533),13.76,26.1,53,0.0,26.0,1.9,1.9,-3.8,0,-4.6
568,Palfinger,Austria,Industrial machinery (2757),13.70,11.4,696,19.0,2.0,8.8,3.6,15.2,4,12.1
568,Skanditek,Sweden,Other financials (877),13.70,10.5,72,-13.3,19.0,,,26.4,0,2.0
568,ProStrakan,UK,Pharmaceuticals (4577),13.70,-6.0,62,19.2,22.1,,,-35.5,0,-22.2
571,Arla Foods ,Denmark,Food producers (357),13.68,43.7,"6,403",5.0,0.2,4.0,3.9,3.2,17,-7.7
571,Tecnomen,Finland,Telecommunications equipment (9578),13.68,12.2,70,-2.8,19.5,1.4,2.8,12.9,0,-8.3
573,Paragon,UK,Other financials (877),13.64,-11.7,257,8.0,5.3,,,48.2,1,5.4
574,BTG,UK,Biotechnology (4573),13.62,11.2,102,64.5,13.4,1.0,0.0,13.7,0,-9.5
574,KPMG LLP,UK,Support services (279),13.62,233.0,"2,188",10.5,0.6,1.2,1.7,27.3,10,5.3
576,MessageLabs,UK,Computer services (9533),13.59,-4.0,127,2.4,10.7,7.9,18.5,-10.2,0,-35.3
577,Cision,Sweden,Support services (279),13.54,55.6,197,-3.0,6.9,1.5,2.0,9.6,3,-4.3
578,UniCredit,Italy,Banks (835),13.53,-80.1,"26,411",12.6,0.1,,,32.9,156,12.3
578,Tele Atlas,The Netherlands,Media (555),13.53,43.3,308,16.7,4.4,4.5,5.7,8.1,2,14.0
580,Enrichment Technology,UK,Industrial machinery (2757),13.51,-15.0,189,-14.5,7.1,27.0,13.6,4.2,1,22.6
581,Gewiss,Italy,Electrical components & equipment (2733),13.48,-1.1,331,1.2,4.1,8.2,5.2,13.0,2,4.3
582,Nolato,Sweden,Chemicals (135),13.44,-41.2,260,-9.1,5.2,4.2,4.9,7.7,4,-9.3
583,Grupo Empresarial ENCE,Spain,Forestry & paper (173),13.38,63.2,623,9.1,2.1,9.1,18.4,10.3,2,51.4
583,REpower Systems,Germany,Industrial machinery (2757),13.38,-4.6,680,48.1,2.0,5.1,2.0,4.1,1,40.7
585,SurfControl,UK,Software (9537),13.37,50.7,70,4.5,19.1,4.3,1.5,-2.9,1,0.0
586,Endemol,The Netherlands,Media (555),13.30,44.6,"1,117",24.1,1.2,1.3,1.6,14.4,4,9.9
586,NPM/CNP,Belgium,Other financials (877),13.30,3.5,"12,964",-3.7,0.1,,,5.0,18,9.3
588,Hikma Pharmaceuticals,UK,Pharmaceuticals (4577),13.23,5.8,307,41.5,4.3,11.1,16.6,20.5,3,35.0
589,Archimedes Pharma,UK,Pharmaceuticals (4577),13.21,44.5,26,333.3,50.8,,,-65.4,0,7.9
590,Basware,Finland,Software (9537),13.17,25.9,73,21.7,18.0,1.4,,9.6,1,12.8
591,Baxi ,UK,Construction & materials (235),13.16,-2.4,"1,153",-7.8,1.1,2.0,2.1,2.8,5,-8.1
591,AGI Therapeutics,Ireland,Pharmaceuticals (4577),13.16,273.9,<0.5,,,,,,0,28.6
593,Intercytex,UK,Biotechnology (4573),13.10,12.3,<0.5,,,,,,0,5.8
594,Charter,UK,Industrial machinery (2757),13.07,5.5,"1,976",15.4,0.7,3.1,1.9,12.1,11,14.2
595,Commerzbank,Germany,Banks (835),13.00,,"8,175",-6.3,0.2,,,30.6,35,0.8
596,IDS Scheer,Germany,Software (9537),12.97,24.8,394,11.3,3.3,1.0,1.4,9.1,3,7.9
597,TT electronics,UK,Electrical components & equipment (2733),12.93,10.4,793,-2.9,1.6,5.0,3.4,6.2,8,-2.3
597,Northern Foods,UK,Food producers (357),12.93,-14.4,"1,269",-22.7,1.0,2.0,2.3,4.6,11,-35.6
599,Cardo,Sweden,Construction & materials (235),12.81,-20.9,985,8.8,1.3,1.9,1.8,4.4,6,1.9
599,Fives ,France,Industrial machinery (2757),12.81,8.2,"1,137",10.9,1.1,1.7,0.9,4.8,5,9.7
601,WMF,Germany,Household goods (372),12.80,8.5,762,4.1,1.7,3.0,2.5,7.0,6,2.1
602,Radiall,France,Telecommunications equipment (9578),12.72,-2.9,200,-5.2,6.4,7.5,5.2,8.5,2,7.3
603,Vossloh,Germany,Industrial transportation (277),12.70,-22.1,"1,232",17.1,1.0,3.7,1.4,10.1,6,16.4
604,Brembo,Italy,Automobiles & parts (335),12.50,10.2,912,13.2,1.4,6.8,8.7,9.2,5,13.5
604,Dynaction,France,Chemicals (135),12.50,0.0,185,3.9,6.8,6.5,5.1,4.3,1,0.6
606,Hoganas,Sweden,Industrial metals (175),12.49,0.9,618,14.0,2.0,3.1,4.2,10.4,2,-1.0
607,Schouw,Denmark,General industrials (272),12.45,24.1,"1,129",14.3,1.1,3.6,7.3,5.1,4,13.9
608,Yule Catto,UK,Chemicals (135),12.37,-13.4,770,2.5,1.6,3.2,3.3,10.0,3,-2.8
609,Tekla,Finland,Software (9537),12.34,66.8,59,18.0,20.9,1.7,2.0,28.8,0,13.3
610,Enea,Sweden,Software (9537),12.32,18.1,87,10.1,14.2,1.1,1.3,9.2,1,9.2
611,"Ubiquity Software (now part of Avaya, USA) ",UK,Software (9537),12.24,42.7,8,-20.0,153.0,12.5,10.0,-262.5,0,22.6
612,Ohb Technology,Germany,Aerospace & defence (271),12.21,48.5,219,34.4,5.6,1.4,1.2,8.7,1,44.5
613,Weir,UK,Industrial machinery (2757),12.12,45.8,"1,474",15.1,0.8,3.7,2.7,11.8,8,4.8
614,Ardana,UK,Pharmaceuticals (4577),12.10,39.7,<0.5,,,,,,0,8.0
615,INDUS,Germany,General industrials (272),12.00,6.3,930,9.2,1.3,5.1,5.2,10.9,6,11.7
615,Auchan,France,General retailers (537),12.00,71.4,"36,869",5.4,0.0,4.0,2.9,3.5,186,6.8
615,Talanx,Germany,Nonlife insurance (853),12.00,158.6,"18,790",3.1,0.1,,,7.1,17,8.7
615,"Corporate Express (now part of Staples, USA)",The Netherlands,Support services (279),12.00,-52.0,"6,233",-1.2,0.2,0.7,0.5,3.3,18,-3.4
615,Deutsche Bahn,Germany,Travel & leisure (575),12.00,9.1,"31,309",4.2,0.0,19.9,21.7,7.2,239,1.1
620,Kesa Electricals,UK,General retailers (537),11.98,158.7,"6,128",9.8,0.2,1.8,2.4,4.0,30,1.4
621,Biocompatibles International,UK,Health care equipment & services (453),11.95,13.4,12,50.0,99.6,,,-75.0,0,-3.3
622,Bioalliance Pharma,France,Health care equipment & services (453),11.87,69.3,4,,296.8,25.0,,-500.0,0,6.0
623,Morgan Crucible,UK,Electrical components & equipment (2733),11.85,6.2,944,2.3,1.3,5.2,4.6,11.2,10,2.4
624,Rational,Germany,Household goods (372),11.76,15.0,337,18.7,3.5,3.9,1.8,27.6,1,11.7
625,Cegedim,France,Computer services (9533),11.68,-2.8,753,39.2,1.6,5.3,6.5,6.0,8,61.7
626,Plasmon,UK,Computer hardware (9572),11.66,6.3,49,-9.3,23.8,4.1,5.6,-40.8,0,0.2
627,Francotyp-Postalia,Germany,Industrial machinery (2757),11.52,-4.0,145,1.4,7.9,6.9,7.7,-2.1,1,16.3
628,Nokian Tyres,Finland,Automobiles & parts (335),11.50,27.8,"1,025",22.6,1.1,10.7,10.6,22.7,3,7.1
629,Martin-Baker (Engineering) ,UK,Aerospace & defence (271),11.45,8.5,159,0.6,7.2,1.3,1.3,16.4,1,-8.1
629,Summit,UK,Pharmaceuticals (4577),11.45,186.3,4,300.0,286.3,75.0,200.0,-400.0,0,181.3
629,Beta Systems Software,Germany,Software (9537),11.45,-11.0,89,-8.2,12.9,2.2,2.1,6.7,1,-9.3
629,NSB,UK,Software (9537),11.45,-3.1,62,3.3,18.5,1.6,1.7,14.5,1,-3.1
633,P&I Personal & Informatik,Germany,Software (9537),11.43,12.8,59,7.3,19.4,1.7,1.8,22.0,0,4.0
634,Thielert,Germany,Aerospace & defence (271),11.41,115.3,60,57.9,19.0,33.3,18.4,8.3,0,32.9
635,JCB Compact Products ,UK,Commercial vehicles & trucks (2753),11.32,17.5,302,14.0,3.7,3.0,0.8,-7.3,1,2.9
636,Plethora Solutions,UK,Pharmaceuticals (4577),11.16,51.6,8,14.3,139.5,,,-187.5,0,13.4
637,Nedap,The Netherlands,Electronic equipment (2737),11.15,-1.6,146,5.0,7.6,6.2,5.0,13.7,1,1.3
638,EL EN,Italy,Electronic equipment (2737),11.11,25.8,193,25.3,5.8,5.2,3.9,10.4,1,12.8
639,FAES Farma,Spain,Biotechnology (4573),11.05,42.0,186,0.5,5.9,2.7,3.2,11.8,1,1.1
640,Hamburger Hafen Und Logistik,Germany,Industrial transportation (277),11.02,681.6,"1,180",16.0,0.9,14.5,14.0,24.4,5,16.7
641,Magix,Germany,Software (9537),11.01,61.9,33,-8.3,33.4,3.0,2.8,9.1,0,5.3
642,Dynea,Finland,Chemicals (135),10.90,10.1,"1,156",-7.9,0.9,2.0,1.4,4.9,2,0.9
643,Chemring,UK,Aerospace & defence (271),10.89,32.2,352,29.9,3.1,5.7,5.2,21.9,3,20.4
643,BG,UK,Oil & gas producers (53),10.89,-20.0,"11,288",16.2,0.1,18.7,18.1,36.1,5,6.1
645,Diamond Trading,UK,General retailers (537),10.88,-1.4,"4,015",-3.9,0.3,0.3,0.2,1.7,1,-5.9
646,Telit Communications,UK,Telecommunications equipment (9578),10.80,32.5,76,-12.6,14.2,1.3,2.3,-11.8,0,22.2
647,Ricardo,UK,Support services (279),10.76,75.5,233,-1.3,4.6,5.2,4.2,6.9,2,-0.3
648,Isra Vision,Germany,Industrial machinery (2757),10.75,40.5,51,6.3,21.1,2.0,4.2,11.8,0,9.9
649,Marzotto,Italy,Personal goods (376),10.72,-23.2,300,-23.5,3.6,4.0,3.3,5.0,3,-57.7
650,Chargeurs,France,Personal goods (376),10.70,1.9,790,2.7,1.4,1.8,4.9,3.7,3,-5.9
651,NIBE Industrier,Sweden,Household goods (372),10.68,4.2,572,9.0,1.9,5.6,5.5,9.8,5,6.4
652,Delcam,UK,Software (9537),10.66,7.5,40,11.1,26.7,5.0,2.8,5.0,0,8.9
653,JC Decaux,France,Media (555),10.60,-13.1,"2,107",8.3,0.5,13.3,9.1,17.1,9,9.2
654,Wuestenrot & Wurttemberg,Germany,Nonlife insurance (853),10.59,97.6,"5,605",-7.0,0.2,0.6,,4.8,9,-7.4
655,AGRANA,Austria,Food producers (357),10.54,-13.3,"1,892",-1.3,0.6,10.2,7.3,5.5,8,-1.0
656,Head,The Netherlands,Leisure goods (374),10.50,4.0,321,-12.5,3.3,4.4,4.1,-0.3,2,10.5
657,Avecia Holdings,UK,Biotechnology (4573),10.48,-25.2,90,-15.9,11.6,7.8,5.6,-22.2,1,1.7
657,ARC International,UK,Semiconductors (9576),10.48,14.3,20,11.1,52.4,10.0,,-35.0,0,27.4
659,"Coda (now part of Unit 4 Agresso, The Netherlands)",UK,Software (9537),10.36,-18.1,80,9.6,13.0,2.5,2.7,20.0,1,5.1
660,DSG International,UK,General retailers (537),10.35,-37.2,"11,034",9.5,0.1,1.7,2.6,1.3,40,1.2
660,Vislink,UK,Telecommunications equipment (9578),10.35,22.3,134,-2.2,7.7,1.5,1.5,14.2,0,23.5
662,Villeroy & Boch,Germany,Household goods (372),10.33,-15.0,929,-3.6,1.1,3.0,3.3,2.3,9,-9.7
663,Utimaco Safeware,Germany,Software (9537),10.30,59.2,49,16.7,21.0,2.0,2.4,18.4,0,16.3
664,Socotherm,Italy,"Oil equipment, services & distribution (57)",10.20,3.0,267,2.3,3.8,21.0,20.3,10.1,2,12.1
665,Comptel,Finland,Software (9537),10.15,-7.5,82,2.5,12.4,1.2,1.3,20.7,1,-1.1
666,Axis-Shield,UK,Biotechnology (4573),10.13,-34.0,91,9.6,11.1,7.7,4.8,2.2,0,4.6
667,Natuzzi ,Italy,Household goods (372),10.10,7.4,634,-13.7,1.6,3.3,2.2,-7.3,8,1.1
668,Fiberweb,UK,Support services (279),10.08,,688,,1.5,6.5,,-17.6,2,
669,Oriflame Cosmetics,Luxembourg,Personal goods (376),10.06,-1.6,"1,109",20.8,0.9,3.2,4.0,11.7,6,14.8
670,Paragon,Germany,Automobiles & parts (335),10.02,-11.7,109,-1.8,9.2,6.4,9.0,6.4,1,-1.6
671,Senior,UK,Industrial machinery (2757),9.94,-5.2,641,21.4,1.6,4.1,5.1,8.9,6,9.3
672,Photo-Me,UK,General retailers (537),9.87,-23.3,298,-4.8,3.3,15.8,12.5,6.0,2,-5.9
673,Gunnebo,Sweden,General retailers (537),9.84,-7.0,743,4.4,1.3,1.2,1.3,4.4,7,-3.5
674,Bioxell ,Italy,Biotechnology (4573),9.83,1.4,1,-50.0,983.0,,,"-1,600.0",0,
675,Switchcore,Sweden,Computer hardware (9572),9.82,-3.3,6,-45.5,163.7,16.7,,-316.7,0,0.0
676,Amsterdam Molecular Therapeutics,The Netherlands,Biotechnology (4573),9.80,115.4,0,,,,,,0,34.9
677,Trinity Biotech,Ireland,Health care equipment & services (453),9.79,14.0,98,21.0,10.0,6.1,3.7,-20.4,1,1.0
678,Linos,Germany,Electronic equipment (2737),9.75,-1.5,94,8.0,10.4,3.2,9.2,9.6,1,3.5
679,Perstorp,Sweden,Chemicals (135),9.74,8.2,908,17.9,1.1,6.2,6.5,9.4,2,6.6
680,Kapsch TrafficCom,Austria,Support services (279),9.61,-8.5,186,-9.7,5.2,1.6,1.0,17.7,1,8.8
681,TKH,The Netherlands,Electrical components & equipment (2733),9.58,27.6,818,25.1,1.2,3.5,2.8,7.7,4,20.8
682,British Nuclear Fuels ,UK,Electricity (753),9.53,-68.2,"1,145",-40.6,0.8,3.1,3.2,2.7,18,-19.9
682,GERRY WEBER International,Germany,Personal goods (376),9.53,0.4,507,14.4,1.9,2.4,3.8,10.3,2,8.4
684,Brit Insurance,UK,Nonlife insurance (853),9.51,5.5,"1,715",8.6,0.6,,,15.2,1,11.6
685,Pharmathen ,Greece,Pharmaceuticals (4577),9.46,-20.1,43,26.5,22.0,7.0,8.8,2.3,0,-0.4
686,Arup ,UK,Support services (279),9.45,10.4,779,20.6,1.2,3.1,1.9,4.1,8,12.4
