eu_rank,company, country,industrial_sector,rnd_eur_million, rnd_1_year_growth_%,sales_eur_million,sales_1_year_growth_%,rnd_intensity_%,capex_eur_million,capex_1_year_growth_%,capex_int_%,profits_losses_eur_million,profits_1_year_growth_%,profitability_%,employees,employees_1_year_growth_%
222,BOREALIS,Austria,Chemicals,97.0,3.2,  ,,-100.0,,  ,  ,,  ,  ,175,  
223,PUMA,Germany,Personal Goods,93.9,21.9,2.9,3270.7,8.7,81.2,14.2,2.5,113.2,-66.1,3.5,11290,4.2
224,LEONI,Germany,Electronic & Electrical Equipment,93.6,11.3,2.5,3809.0,2.9,160.6,26.0,4.2,235.8,-0.6,6.2,59393,-2.2
225,SELLAFIELD,UK,General Industrials,93.3,4.0,200.0,46.6,-33.9,,  ,0.0,37.1,-39.2,79.5,9395,0.8
226,RABOBANK,The Netherlands,Banks,93.0,-35.0,0.7,13443.0,11.0,,  ,0.0,2065.0,-27.7,15.4,59649,0.8
227,NORDDEUTSCHE LANDESBANK GIROZENTRALE,Germany,Banks,93.0,89.8,3.9,2415.0,-3.2,,  ,0.0,76.0,-89.6,3.1,7007,0.8
228,QIAGEN,The Netherlands,Pharmaceuticals & Biotechnology,92.8,-6.2,9.8,950.8,7.2,77.3,17.5,8.1,131.0,466.6,13.8,3999,1.5
229,VALLOUREC,France,Industrial Engineering,92.8,19.3,1.7,5326.0,0.6,803.1,-11.7,15.1,480.7,-29.7,9.0,22196,1.7
230,CGGVERITAS,France,"Oil Equipment, Services & Distribution",92.4,29.8,3.6,2584.9,7.2,555.3,28.8,21.5,237.1,104.8,9.2,7560,5.0
231,SICK,Germany,Electronic & Electrical Equipment,92.1,13.8,9.5,971.3,7.6,,  ,0.0,84.1,1.1,8.7,5915,8.3
232,BOUYGUES,France,Construction & Materials,92.0,-33.8,0.3,33547.0,2.6,2307.0,12.2,6.9,1551.0,-27.5,4.6,136904,1.6
233,HEIDELBERGCEMENT,Germany,Construction & Materials,91.9,16.5,0.7,14020.2,8.7,803.3,-5.8,5.7,1175.9,-12.1,8.4,51966,-1.1
234,ABENGOA,Spain,General Industrials,91.3,0.7,1.2,7783.3,9.8,380.9,14.9,4.9,774.6,283.6,10.0,26141,17.5
235,WINCOR NIXDORF,Germany,Software & Computer Services,90.5,-9.7,3.9,2343.0,0.6,45.9,6.3,2.0,101.2,-37.6,4.3,9057,-2.2
236,COBHAM,UK,Aerospace & Defence,90.2,0.1,4.3,2092.3,-5.7,,  ,0.0,290.4,-17.0,13.9,9992,-6.6
237,TATE & LYLE,UK,Food Producers,89.7,27.1,2.3,3894.2,5.4,110.0,-9.8,2.8,415.0,3.0,10.7,4322,0.8
238,VAILLANT,Germany,Industrial Engineering,89.0,17.6,3.9,2275.9,-1.6,,  ,0.0,204.3,15.2,9.0,12379,0.9
239,MUNDIPHARMA RESEARCH,UK,Pharmaceuticals & Biotechnology,88.6,3.1,81.2,109.1,2.5,,  ,0.0,9.8,2.1,9.0,262,2.7
240,INDAP SWEDEN,Sweden,Health Care Equipment & Services,87.3,11.0,6.9,1263.1,0.6,,  ,0.0,8.6,-85.2,0.7,7243,-0.7
241,OLD MUTUAL,UK,Life Insurance,86.1,-16.3,2.1,4070.0,4.4,,  ,0.0,-8691.3,-458.2,-213.5,,-100.0
242,KONE,Finland,Industrial Engineering,86.1,4.4,1.4,6276.8,20.1,113.4,23.1,1.8,821.3,13.3,13.1,39851,6.2
243,FRESENIUS MEDICAL CARE,Germany,Health Care Equipment & Services,86.0,0.0,0.8,10459.5,7.9,511.8,13.0,4.9,1654.0,5.2,15.8,86153,8.8
244,HERAEUS,Germany,Industrial Metals & Mining,83.9,10.2,0.4,20216.9,-22.8,,  ,0.0,351.4,-25.5,1.7,13523,  
245,RED BULL TECHNOLOGY,UK,Automobiles & Parts,83.7,18.2,32.5,257.4,20.8,,  ,0.0,4.9,9.8,1.9,605,1.7
246,BETFAIR,UK,Travel & Leisure,83.6,-11.3,18.1,462.9,-0.7,8.6,-49.9,1.9,-82.5,-303.2,-17.8,2066,-8.7
247,REPSOL YPF,Spain,Oil & Gas Producers,83.0,1.2,0.1,57193.0,-4.9,3424.0,-37.9,6.0,4144.0,-13.0,7.2,29985,-35.6
248,WILLIAM DEMANT,Denmark,Health Care Equipment & Services,82.1,2.9,7.2,1145.8,6.4,44.1,-19.2,3.8,220.7,-3.6,19.3,8025,8.6
249,STORA ENSO,Finland,Forestry & Paper,81.8,-1.2,0.8,10814.8,-1.4,560.7,36.9,5.2,685.6,-9.2,6.3,28777,2.9
250,SALZGITTER,Germany,Industrial Metals & Mining,81.7,3.5,0.8,10397.2,5.7,320.8,-11.6,3.1,61.1,-75.6,0.6,23247,-0.5
251,ALFA LAVAL,Sweden,Industrial Engineering,81.6,9.2,2.3,3473.9,4.1,61.9,-4.3,1.8,509.4,-6.8,14.7,16060,9.5
252,ANDRITZ,Austria,Industrial Engineering,78.2,19.1,1.5,5176.9,12.6,109.1,41.8,2.1,333.0,4.7,6.4,17865,6.7
253,SCHOTT,Germany,Construction & Materials,78.2,-22.3,3.9,2008.7,-5.3,,  ,0.0,134.8,-35.7,6.7,16698,-1.9
254,INDUSTRIA DE TURBO PROPULSORES,Spain,Aerospace & Defence,76.9,-25.6,6.6,1163.1,1.5,,  ,0.0,93.2,2.8,8.0,,-100.0
255,PRYSMIAN,Italy,Electronic & Electrical Equipment,76.0,1.3,1.0,7848.0,3.5,132.0,-2.2,1.7,348.0,258.8,4.4,19896,-7.7
256,BELGACOM,Belgium,Fixed Line Telecommunications,76.0,8.6,2.4,3135.0,100.4,371.0,92.2,11.8,479.0,92.4,15.3,15778,-0.1
257,EDENRED,France,Support Services,76.0,123.5,7.1,1067.0,3.4,,  ,0.0,344.0,-1.4,32.2,5915,3.7
258,SORIN,Italy,Health Care Equipment & Services,75.5,7.7,10.3,731.1,-1.7,22.7,-9.4,3.1,47.0,-48.9,6.4,3727,-0.6
259,GROUPE SEB,France,Household Goods & Home Construction,75.4,9.8,1.9,4059.7,2.4,111.3,-0.5,2.7,367.6,-8.6,9.1,24758,3.2
260,NEXANS,France,Electronic & Electrical Equipment,75.0,0.0,1.0,7178.0,3.7,166.0,12.2,2.3,144.0,-12.2,2.0,25080,2.1
261,GN STORE NORD,Denmark,Technology Hardware & Equipment,73.8,10.0,8.8,837.2,12.3,24.6,78.6,2.9,109.3,-35.0,13.1,4750,1.6
262,TRANSMISSIONS AND ENGINEERING SERVICES NETHERLANDS,The Netherlands,Industrial Engineering,73.4,5.5,2.7,2715.8,-16.4,,  ,0.0,288.1,-12.5,10.6,8811,5.7
263,LOTTOMATICA,Italy,Travel & Leisure,72.2,22.8,2.3,3075.7,3.4,10.2,-2.0,0.3,583.3,12.0,19.0,8582,6.8
264,DELHAIZE,Belgium,Food & Drug Retailers,71.0,22.4,0.3,22758.0,7.8,596.0,-11.7,2.6,395.0,-51.9,1.7,,  
265,AXIS,Sweden,Technology Hardware & Equipment,71.0,25.2,14.6,487.5,16.9,5.2,-0.4,1.1,70.5,-1.4,14.5,1278,20.3
266,PHOENIX CONTACT,Germany,Electronic & Electrical Equipment,71.0,12.8,4.6,1532.1,12.4,,  ,0.0,214.6,-12.6,14.0,10868,7.6
267,HAGER,Germany,Industrial Engineering,70.9,16.6,5.2,1375.1,8.8,,  ,0.0,118.8,-6.2,8.6,11019,13.4
268,SWEDISH ROAD ADMINISTRATION,Sweden,Industrial Transportation,70.9,1.1,8.1,873.9,0.0,,  ,0.0,,  ,0.0,7500,0.0
269,ELEKTA,Sweden,Health Care Equipment & Services,70.8,14.3,5.9,1204.7,14.3,25.5,71.1,2.1,237.9,15.0,19.8,3336,5.5
270,LFB,France,Pharmaceuticals & Biotechnology,70.3,-11.3,15.1,465.7,7.7,,  ,0.0,10.1,-234.8,2.2,,-100.0
271,CARGOTEC,Finland,Industrial Engineering,70.0,26.4,2.1,3327.3,6.0,86.5,12.9,2.6,123.1,-40.0,3.7,10294,-5.8
272,FRIESLANDCAMPINA INTERNATIONAL HOLDING,The Netherlands,Food Producers,70.0,6.1,1.4,5042.0,4.6,,  ,0.0,261.0,-31.7,5.2,12542,-2.3
273,WARNER CHILCOTT,Ireland,Pharmaceuticals & Biotechnology,69.7,-11.4,3.6,1925.9,-6.9,47.7,36.2,2.5,554.0,14.2,28.8,2100,-4.5
274,AIXTRON,Germany,Technology Hardware & Equipment,69.6,43.8,30.5,227.8,-62.7,15.8,-42.0,6.9,-125.3,-208.9,-55.0,964,-1.4
275,BEKAERT,Belgium,Industrial Metals & Mining,69.4,-23.0,2.0,3460.6,3.6,123.4,-53.7,3.6,105.4,-62.7,3.0,22549,0.6
276,DYSON TECHNOLOGY,UK,General Industrials,69.2,-3.5,42.3,163.9,8.8,,  ,0.0,72.8,20.8,44.5,640,20.3
277,LVMH,France,Personal Goods,69.0,9.5,0.2,28103.0,18.8,1710.0,-2.2,6.1,5739.0,11.4,20.4,,-100.0
278,BANK OF IRELAND,UK,Banks,69.0,4.5,4.1,1677.0,-21.1,,  ,0.0,-2166.0,867.0,-129.2,13091,-4.2
279,TECHNIP,France,"Oil Equipment, Services & Distribution",68.7,5.2,0.8,8203.9,20.4,503.2,48.3,6.1,807.2,16.9,9.8,36508,17.4
280,AMER SPORTS,Finland,Leisure Goods,68.2,8.6,3.3,2064.0,9.7,44.1,0.0,2.1,132.8,-1.8,6.4,7186,1.8
281,SCOTTISH AND SOUTHERN ENERGY,UK,Electricity,67.8,19.9,0.2,33852.3,-10.8,1558.7,-13.2,4.6,947.6,50.7,2.8,19795,1.6
282,ZUMTOBEL,Austria,Electronic & Electrical Equipment,66.9,21.5,5.4,1243.6,-2.9,59.5,4.1,4.8,21.7,-38.0,1.7,7162,-3.9
283,STADA ARZNEIMITTEL,Germany,Pharmaceuticals & Biotechnology,66.6,11.8,3.6,1837.5,7.1,30.3,37.8,1.6,231.4,78.5,12.6,7761,-1.8
284,ADVA,Germany,Technology Hardware & Equipment,65.6,8.4,19.9,330.1,6.2,9.2,22.6,2.8,18.8,42.6,5.7,1378,5.7
285,KASPERSKY LABS,UK,Software & Computer Services,65.5,7.8,15.7,416.6,18.1,,  ,0.0,23.1,-60.0,5.5,2298,41.7
286,SPIRENT COMMUNICATIONS,UK,Technology Hardware & Equipment,65.3,-2.3,16.7,391.3,-2.3,,-100.0,0.0,86.7,-6.3,22.2,1545,0.3
287,KONTRON,Germany,Technology Hardware & Equipment,65.1,8.9,11.9,547.0,-7.2,6.9,2.6,1.3,-32.3,-195.7,-5.9,2208,-27.8
288,DEUTSCHE POST,Germany,Industrial Transportation,65.0,-33.7,0.1,55512.0,5.1,1639.0,-4.5,3.0,2600.0,8.7,4.7,428129,1.1
289,BANG & OLUFSEN,Denmark,Leisure Goods,63.7,0.9,16.9,376.9,-6.4,11.2,-38.7,3.0,-25.2,-264.9,-6.7,2089,2.8
290,RECORDATI,Italy,Pharmaceuticals & Biotechnology,63.4,13.3,7.7,828.3,8.7,13.3,38.1,1.6,159.7,-2.3,19.3,3369,5.1
291,POSTEN NORDEN,Sweden,Industrial Transportation,63.3,30.5,1.4,4535.1,-1.4,,  ,0.0,41.8,-77.2,0.9,39713,-4.8
292,CHRISTIAN DIOR,France,Personal Goods,63.0,37.0,0.2,29881.0,232.3,1794.0,  ,6.0,5973.0,245.5,20.0,108546,7.7
293,TENARIS,Luxembourg,"Oil Equipment, Services & Distribution",62.9,21.3,0.8,8211.3,8.6,598.6,-8.5,7.3,1786.1,24.4,21.8,26673,-1.1
294,DEUTZ,Germany,Industrial Engineering,62.1,-26.6,4.8,1291.9,-15.5,96.4,-1.4,7.5,22.6,-73.8,1.7,3991,-1.7
295,COFIDE,Italy,General Industrials,62.1,57.8,1.2,5063.0,11.9,204.7,53.3,4.0,73.1,-72.5,1.4,14109,-6.8
296,SOGEFI,Italy,Automobiles & Parts,62.1,57.9,4.7,1319.2,13.9,45.2,24.8,3.4,92.7,15.4,7.0,6735,10.6
297,PINAFORE,The Netherlands,Support Services,62.0,-23.6,2.7,2302.0,-35.1,,  ,0.0,136.0,-29.0,5.9,22541,-16.4
