eu_rank,company, country,industrial_sector,rnd_eur_million, rnd_1_year_growth_%,sales_eur_million,sales_1_year_growth_%,rnd_intensity_%,capex_eur_million,capex_1_year_growth_%,profitability_%,employees,employees_1_year_growth_%
223,Alfa Laval,Sweden,Industrial machinery (2757),58.30,17.5,"2,194",21.2,2.7,1.9,1.9,13.5,10,4.2
224,Salzgitter,Germany,Industrial metals (175),58.00,0.9,"8,447",18.1,0.7,2.8,3.6,8.9,17,-3.6
225,Vernalis,UK,Biotechnology (4573),57.72,46.8,24,14.3,240.5,8.3,4.8,-308.3,0,42.5
226,GPC Biotech  ,Germany,Biotechnology (4573),57.65,24.4,22,144.4,262.0,9.1,,-309.1,0,4.5
227,BHP Billiton,UK,Mining (177),57.63,130.2,"24,383",20.3,0.2,20.0,15.9,44.2,33,-3.0
228,Gedeon Richter,Hungary,Pharmaceuticals (4577),57.62,14.8,830,21.5,6.9,15.8,18.3,24.1,9,5.2
229,Sick,Germany,Electronic equipment (2737),57.14,6.2,646,8.8,8.8,4.6,5.2,9.4,4,6.3
230,Sorin,Italy,Health care equipment & services (453),57.06,14.9,792,5.2,7.2,2.3,2.5,3.7,5,-3.4
231,PUMA,Germany,Personal goods (376),56.70,35.0,"2,369",33.2,2.4,2.8,3.1,15.4,7,54.4
232,Valentino Fashion,Italy,Personal goods (376),56.01,129.0,"1,963",114.5,2.9,4.7,4.4,12.2,10,7.8
233,Numico,The Netherlands,Food producers (357),56.00,24.4,"2,623",31.9,2.1,4.7,4.3,15.4,13,16.4
234,Bang & Olufsen,Denmark,Leisure goods (374),55.83,-17.1,567,12.9,9.8,4.6,3.2,10.4,2,7.5
235,Meggitt,UK,Aerospace & defence (271),55.66,21.9,995,8.7,5.6,4.7,2.7,21.8,6,6.0
236,Almirall,Spain,Food & drug retailers (533),55.51,-33.7,770,4.6,7.2,4.2,4.2,14.5,3,0.1
237,Nexans,France,Electrical components & equipment (2733),55.00,5.8,"7,489",33.9,0.7,2.2,2.2,2.8,21,8.0
238,Acambis,UK,Biotechnology (4573),54.92,7.2,46,-24.6,119.4,2.2,13.1,-69.6,0,3.6
239,GN Store Nord,Denmark,Telecommunications equipment (9578),53.52,52.9,908,1.9,5.9,6.1,2.8,4.4,5,5.6
240,Getinge,Sweden,Health care equipment & services (453),53.24,16.5,"1,441",9.4,3.7,2.6,2.3,14.9,7,3.5
241,Dyson James  ,UK,Household goods (372),52.76,83.0,698,10.3,7.6,3.9,5.8,20.8,2,16.8
242,Krka,Slovenia,Pharmaceuticals (4577),52.65,31.3,668,20.6,7.9,15.1,14.4,22.6,6,10.2
243,Kemira,Finland,Chemicals (135),51.30,19.0,"2,523",26.5,2.0,6.1,5.7,6.7,9,19.0
244,Neopost,France,Electronic office equipment (9574),50.80,3.9,919,11.1,5.5,6.6,5.9,26.0,5,3.7
245,IMI,UK,Industrial machinery (2757),50.61,16.0,"2,234",-4.6,2.3,2.9,3.1,10.3,15,-13.8
246,Kone,Finland,Industrial machinery (2757),50.30,18.8,"3,601",0.0,1.4,1.5,1.3,10.0,29,7.6
247,Biovitrum,Sweden,Biotechnology (4573),50.23,9.6,133,27.9,37.8,6.0,15.4,3.8,1,-2.2
248,Zeltia,Spain,Pharmaceuticals (4577),49.70,8.8,76,5.6,65.4,5.3,2.8,-68.4,1,8.8
249,CGGVeritas,France,"Oil equipment, services & distribution (57)",49.60,26.2,"1,330",52.9,3.7,10.0,14.4,21.2,5,13.9
250,Bekaert,Belgium,Industrial metals (175),49.56,10.2,"2,010",5.0,2.5,7.6,7.4,7.1,13,15.5
251,!! ALK-Abello,Denmark,Pharmaceuticals (4577),48.29,-18.6,227,-61.4,21.3,7.0,8.2,-4.8,1,-64.4
252,Stork,The Netherlands,Industrial machinery (2757),48.24,38.4,"2,009",10.5,2.4,2.5,2.7,4.3,13,1.0
253,GEA,Germany,Industrial machinery (2757),47.77,-19.0,"5,467",0.3,0.9,1.6,1.5,-1.1,19,-11.8
254,Leoni,Germany,Electrical components & equipment (2733),47.20,5.9,"2,108",36.2,2.2,3.7,3.8,6.2,34,6.3
255,SkyePharma,UK,Pharmaceuticals (4577),46.90,21.5,73,-19.8,64.2,1.4,5.5,-165.8,0,-0.4
256,Grammer,Germany,Automobiles & parts (335),46.66,3.4,881,2.6,5.3,3.1,3.7,4.2,9,5.0
257,Renishaw  ,UK,Electronic equipment (2737),46.16,46.0,268,2.7,17.2,5.2,7.7,27.2,2,12.1
258,TTP Communications,UK,Telecommunications equipment (9578),46.10,5.3,67,-27.2,68.8,6.0,8.7,-74.6,1,24.5
259,Bull,France,Computer hardware (9572),46.00,-9.8,"1,147",-2.2,4.0,,1.0,1.2,7,-3.8
260,Recordati,Italy,Pharmaceuticals (4577),45.40,1.0,576,-1.2,7.9,1.2,1.7,20.1,2,-0.8
261,HeidelbergCement,Germany,Construction & materials (235),45.00,4.7,"9,234",18.3,0.5,6.0,6.8,17.8,46,11.4
261,Borealis,Austria,Support services (279),45.00,9.8,"5,742",19.3,0.8,4.2,4.6,8.0,5,1.3
263,Software,Germany,Software (9537),44.86,3.9,483,10.3,9.3,1.0,1.8,23.0,3,-3.5
264,Vilmorin Clause,France,Food producers (357),44.60,17.4,498,1.6,9.0,2.6,2.4,10.2,3,-1.3
265,IWKA (now KUKA),Germany,Industrial machinery (2757),44.28,-13.3,"1,781",-14.0,2.5,1.0,1.3,0.9,9,-18.1
266,UPM-Kymmene,Finland,Forestry & paper (173),44.00,-12.0,"10,022",7.2,0.4,6.1,7.2,3.8,31,-5.8
266,La Poste  ,France,Industrial transportation (277),44.00,57.1,"20,100",4.0,0.2,4.8,3.8,5.1,303,0.0
268,Jungheinrich,Germany,Commercial vehicles & trucks (2753),43.86,9.1,"1,748",6.3,2.5,11.2,10.7,6.8,9,2.2
269,Elekta,Sweden,Health care equipment & services (453),43.77,55.5,490,40.4,8.9,2.4,2.0,10.6,2,40.1
270,Telekom Austria,Austria,Fixed line telecommunications (653),43.69,1.5,"4,760",8.8,0.9,11.9,14.3,16.2,15,7.6
271,Christian Dior,France,Personal goods (376),43.00,13.2,"16,016",10.0,0.3,4.5,4.7,19.3,60,3.4
272,Ingenico,France,Electronic equipment (2737),42.91,-11.8,506,15.8,8.5,1.2,1.1,5.9,1,17.4
273,Kontron,Germany,Computer hardware (9572),42.83,33.5,405,35.0,10.6,0.7,2.3,7.9,2,20.1
274,Fincantieri  ,Italy,Commercial vehicles & trucks (2753),42.70,-9.5,"1,734",-23.5,2.5,,,6.5,9,
274,Pace Micro Technology,UK,Leisure goods (374),42.70,20.0,264,-29.8,16.2,3.4,1.3,-15.9,1,5.7
276,Jenoptik,Germany,Industrial machinery (2757),42.45,23.2,"1,002",-47.6,4.2,2.6,1.9,3.6,3,-68.8
277,Autonomy,UK,Software (9537),41.60,150.2,190,160.3,21.9,0.5,0.5,22.1,1,184.0
278,JCB Service  ,UK,Commercial vehicles & trucks (2753),41.45,4.2,"2,001",22.6,2.1,5.4,3.7,6.6,5,11.8
279,Gameloft,France,Software (9537),41.21,44.6,68,44.7,60.6,2.9,6.4,-7.4,3,47.7
280,Filtronic,UK,Telecommunications equipment (9578),41.03,-11.1,348,-10.8,11.8,6.0,4.9,-2.9,3,-16.1
281,Lafarge,France,Construction & materials (235),41.00,-25.5,"18,533",16.1,0.2,8.3,8.6,15.0,83,3.2
281,Belgacom,Belgium,Fixed line telecommunications (653),41.00,-6.8,"6,100",13.3,0.7,9.0,8.2,21.8,18,10.8
283,Groupe SEB,France,Household goods (372),39.90,-3.9,"2,652",7.7,1.5,2.5,3.2,5.8,14,-4.8
284,Gildemeister,Germany,Industrial machinery (2757),39.88,-1.8,"1,329",18.0,3.0,2.0,1.6,6.2,5,2.0
285,Sudzucker,Germany,Food producers (357),39.50,31.7,"5,765",7.8,0.7,6.4,7.7,-2.2,20,-1.6
286,Stada Arzneimittel,Germany,Pharmaceuticals (4577),39.38,14.2,"1,245",21.8,3.2,2.1,1.5,12.8,5,39.8
287,Avecia,UK,Biotechnology (4573),39.03,-42.1,317,-47.5,12.3,3.5,3.8,-18.3,1,-64.5
288,ENDESA,Spain,Electricity (753),39.00,-7.1,"19,637",12.2,0.2,19.2,18.6,26.3,27,-1.3
289,Voca  ,UK,Support services (279),38.90,-10.4,132,0.0,29.5,3.8,2.3,7.6,0,3.0
290,Haldex,Sweden,Automobiles & parts (335),38.57,-7.7,874,5.3,4.4,4.3,4.3,4.9,5,1.7
291,Sartorius,Germany,Biotechnology (4573),37.74,5.5,521,7.6,7.2,4.6,1.9,9.2,4,2.0
292,Beru,Germany,Automobiles & parts (335),37.73,4.6,439,7.6,8.6,5.5,8.1,12.5,3,-6.1
293,Tomtom,The Netherlands,Electronic equipment (2737),37.54,268.0,"1,364",89.4,2.8,0.5,0.7,24.9,1,98.4
294,Sud-Chemie,Germany,Chemicals (135),37.50,9.0,"1,031",5.6,3.6,5.8,5.4,8.1,5,-0.8
295,WCM,Germany,Other financials (877),36.46,-1.4,931,2.4,3.9,1.6,4.7,-2.4,7,-4.0
296,Wendel Investissement,France,Other financials (877),36.41,118.0,"4,273",44.1,0.9,3.7,3.2,10.5,41,54.2
297,Mundipharma Research  ,UK,Pharmaceuticals (4577),35.69,18.0,48,14.3,74.4,2.1,4.8,8.3,0,-6.0
298,Experian,UK,Support services (279),35.64,,"6,786",,0.5,2.6,,8.6,13,
299,Tenaris,Luxembourg,"Oil equipment, services & distribution (57)",35.57,35.2,"6,242",22.2,0.6,5.0,3.9,35.1,22,22.9
300,NKT,Denmark,Electrical components & equipment (2733),35.56,-9.1,"1,451",23.6,2.5,2.7,2.8,4.8,6,1.9
301,Andritz,Austria,Industrial machinery (2757),35.42,30.5,"2,710",55.4,1.3,1.5,1.4,5.9,10,71.9
302,Cookson,UK,General industrials (272),35.32,6.7,"2,466",1.6,1.4,2.6,2.6,8.0,14,-10.8
303,IBS,Sweden,Software (9537),35.16,9.6,252,-4.2,14.0,1.6,1.5,-0.4,2,-0.1
304,Eramet,France,Industrial metals (175),35.00,9.4,"3,056",12.7,1.1,9.7,8.4,23.9,14,11.4
305,Technip,France,"Oil equipment, services & distribution (57)",34.90,18.7,"6,927",28.8,0.5,2.2,3.1,4.8,22,5.7
306,Anglo American,UK,Mining (177),34.88,15.0,"25,079",12.4,0.1,11.4,11.5,25.3,162,-16.9
307,Imagination Technologies,UK,Semiconductors (9576),34.76,13.4,71,36.5,49.0,2.8,3.8,-5.6,0,8.9
308,ISOFT,UK,Software (9537),34.55,27.3,299,8.3,11.6,3.3,2.2,-167.9,3,26.6
309,Austriamicrosystems,Austria,Electrical components & equipment (2733),34.38,21.9,196,10.1,17.5,18.9,10.7,14.8,1,14.8
310,Ultra Electronics,UK,Aerospace & defence (271),33.90,32.1,560,10.2,6.1,1.3,2.2,14.3,3,3.8
311,De La Rue,UK,Support services (279),33.69,65.7,"1,020",12.5,3.3,3.8,2.4,14.2,6,1.1
312,ComBOTS,Germany,Internet (9535),33.66,156.0,0,-100.0,,,23.8,,0,-60.0
313,Evotec,Germany,Pharmaceuticals (4577),33.44,118.3,85,6.3,39.3,4.7,7.5,-45.9,1,-2.3
314,Gamesa,Spain,Industrial machinery (2757),33.12,-7.3,"2,391",5.4,1.4,6.0,4.5,10.7,5,-43.8
315,Pilkington (now part of NSG UK Enterprises),UK,Construction & materials (235),32.65,-24.1,"3,832",6.4,0.9,5.4,5.2,8.7,24,0.0
315,British Nuclear Fuels  ,UK,Electricity (753),32.65,-60.0,"2,103",-40.1,1.6,3.2,17.4,12.2,22,-3.2
315,Tate & Lyle,UK,Food producers (357),32.65,4.7,"6,041",9.4,0.5,6.8,7.4,8.7,9,0.6
318,Medivir,Sweden,Pharmaceuticals (4577),32.46,42.3,14,16.7,231.9,7.1,16.7,-164.3,0,0.0
319,Metsaliitto,Finland,Forestry & paper (173),31.90,-14.5,"9,271",7.3,0.3,7.8,11.6,-0.5,29,-3.4
320,Coloplast,Denmark,Health care equipment & services (453),31.79,10.7,993,13.4,3.2,5.6,6.2,12.9,6,2.1
321,Cargotec,Finland,Industrial machinery (2757),31.50,3.8,"2,597",6.8,1.2,2.2,2.6,9.2,8,7.8
322,ADVA,Germany,Telecommunications equipment (9578),31.39,91.1,193,47.3,16.3,6.2,4.6,0.5,1,39.2
323,Wavecom  ,France,Telecommunications equipment (9578),31.12,29.3,189,46.5,16.5,,1.6,3.2,0,32.4
324,Sopra,France,Computer services (9533),31.10,16.5,898,18.6,3.5,1.4,1.2,8.2,10,5.5
325,Soitec,France,Semiconductors (9576),31.04,89.4,372,41.4,8.3,21.2,33.1,12.9,1,34.1
326,Laird,UK,Electrical components & equipment (2733),31.02,30.6,903,19.6,3.4,3.8,3.4,12.5,11,19.3
327,ELMOS Semiconductor,Germany,Semiconductors (9576),30.95,4.2,161,9.5,19.2,10.6,15.6,12.4,1,7.2
328,Qiagen  ,The Netherlands,Biotechnology (4573),30.91,4.2,353,16.9,8.8,6.2,3.3,21.8,2,23.0
329,Zumtobel,Austria,Electronic equipment (2737),30.87,-2.0,"1,244",5.1,2.5,3.3,3.4,9.6,7,3.5
330,Clarins,France,Personal goods (376),29.55,31.1,967,-3.1,3.1,5.1,4.2,13.2,6,3.3
331,Bollore,France,Industrial transportation (277),29.50,25.5,"5,980",-5.6,0.5,2.2,1.6,2.2,31,-2.5
332,CSM,The Netherlands,Food producers (357),29.40,-15.3,"2,689",-1.9,1.1,4.3,3.5,5.8,8,-9.5
333,Intercell,Austria,Biotechnology (4573),29.05,10.3,23,187.5,126.3,17.4,25.0,-73.9,0,17.4
334,Oxford Biomedica,UK,Pharmaceuticals (4577),28.98,109.4,1,0.0,"2,898.0",100.0,40.0,"-3,100.0",0,4.3
335,Egis Pharmaceuticals,Hungary,Pharmaceuticals (4577),28.85,24.6,441,17.9,6.5,9.1,,15.4,3,18.4
336,NicOx,France,Pharmaceuticals (4577),28.57,76.4,10,42.9,285.7,10.0,5.7,-270.0,0,23.6
337,Option,Belgium,Telecommunications equipment (9578),28.31,31.1,280,40.7,10.1,2.1,4.0,15.0,0,49.1
338,Cattles,UK,Other financials (877),28.20,"1,475.4","1,064",6.7,2.7,0.7,0.8,18.4,4,-8.8
339,DONG Energy,Denmark,Oil & gas producers (53),28.17,218.3,"4,784",92.8,0.6,14.8,43.5,16.5,3,195.6
340,Komercni banka,Czech Republic,Banks (835),28.12,2.4,956,7.3,2.9,7.8,4.4,44.9,8,7.2
341,Unit 4 Agresso,The Netherlands,Software (9537),28.06,12.6,414,16.3,6.8,1.0,1.1,6.5,2,16.5
342,Tessenderlo,Belgium,Chemicals (135),28.00,7.7,"2,238",4.1,1.3,5.3,8.0,0.2,8,-0.7
342,Rallye,France,Food & drug retailers (533),28.00,,"25,691",9.2,0.1,3.6,3.7,4.1,153,3.7
344,KSB,Germany,Industrial machinery (2757),27.95,13.0,"1,607",15.6,1.7,2.6,2.9,6.0,13,0.4
345,Somfy International,France,Electrical components & equipment (2733),27.80,41.8,655,10.8,4.2,3.7,6.9,24.6,4,23.5
346,Finland Post,Finland,Industrial transportation (277),27.60,-6.4,"1,551",15.1,1.8,3.2,6.7,5.7,25,5.6
347,Simcorp,Denmark,Software (9537),27.32,27.6,134,31.4,20.4,0.7,1.0,26.9,1,14.5
348,Alizyme,UK,Biotechnology (4573),27.20,16.3,2,,"1,360.0",20.0,,"-1,450.0",0,0.0
348,SGL Carbon,Germany,Electrical components & equipment (2733),27.20,51.1,"1,191",11.4,2.3,5.1,3.6,11.7,5,0.2
350,E.ON  ,Germany,"Gas, water & multiutilities (757)",27.00,12.5,"64,555",24.5,0.0,6.5,6.1,12.0,83,7.0
351,ElringKlinger,Germany,Automobiles & parts (335),26.82,9.3,528,11.2,5.1,8.7,11.2,18.0,3,3.4
351,!! Fimalac,France,Support services (279),26.82,27.9,610,-39.8,4.4,2.6,1.0,17.2,3,-42.3
353,Diageo,UK,Beverages (353),26.72,12.5,"10,775",8.7,0.2,3.2,3.6,32.1,23,-1.5
354,Campina  ,The Netherlands,Food producers (357),26.60,7.7,"3,624",1.5,0.7,3.4,4.2,1.8,6,-7.5
354,Paul Hartmann,Germany,Health care equipment & services (453),26.60,3.9,"1,217",0.2,2.2,3.2,2.9,3.1,9,-5.8
356,Terna,Italy,Electricity (753),26.50,679.4,"1,308",27.7,2.0,24.9,26.5,52.8,3,14.5
357,Singulus Technologies,Germany,Industrial machinery (2757),26.38,36.3,272,17.2,9.7,1.8,1.7,0.1,1,69.5
358,AVEVA,UK,Software (9537),26.13,26.2,141,43.9,18.5,1.4,2.0,25.5,1,8.8
