eu_rank,company, country,industrial_sector,rnd_eur_million, rnd_1_year_growth_%,sales_eur_million,sales_1_year_growth_%,rnd_intensity_%,capex_eur_million,capex_1_year_growth_%,profitability_%,employees,employees_1_year_growth_%
452,Medigene,Germany,Biotechnology (4573),16.00,11.0,20,53.8,80.0,0.0,7.7,-65.0,0,-7.7
452,VNU (now part of Valcon Acquisitions BV),The Netherlands,Media (555),16.00,-27.3,"3,457",4.2,0.5,3.3,3.6,9.3,41,1.2
454,Thrane & Thrane,Denmark,Electronic equipment (2737),15.97,-17.3,123,0.0,13.0,0.8,2.4,13.8,1,-2.9
455,Lenzing,Austria,Chemicals (135),15.82,-6.9,943,8.3,1.7,8.6,6.9,7.8,5,1.5
456,BBA,UK,Industrial transportation (277),15.72,-9.2,"2,199",9.9,0.7,5.3,4.1,5.6,13,5.5
457,Inmarsat,UK,Mobile telecommunications (657),15.68,47.9,416,2.0,3.8,55.8,26.5,43.0,0,-6.8
458,Axis,Sweden,Computer hardware (9572),15.62,15.4,95,28.4,16.4,1.1,0.0,14.7,0,5.2
459,Carlsberg,Denmark,Beverages (353),15.55,6.4,"4,220",-12.5,0.4,9.5,8.5,5.2,30,29.2
459,Dometic International,Sweden,Electrical components & equipment (2733),15.55,-5.2,742,10.7,2.1,2.7,0.4,12.3,4,0.1
461,Datalogic,Italy,Electronic equipment (2737),15.53,49.0,206,41.1,7.5,2.4,4.1,9.7,1,17.8
461,Molnlycke Health Care,Sweden,Health care equipment & services (453),15.53,21.0,463,2.4,3.4,1.7,2.4,12.7,4,-1.4
463,Urenco,UK,Support services (279),15.52,-16.2,730,3.3,2.1,41.5,35.4,41.5,2,-6.0
464,F-Secure,Finland,Computer services (9533),15.49,42.2,62,31.9,25.0,3.2,2.1,11.3,0,21.6
465,Bavarian Nordic,Denmark,Biotechnology (4573),15.34,-6.6,33,50.0,46.5,60.6,118.2,-48.5,0,76.1
466,Royalblue,UK,Software (9537),15.33,42.2,108,24.1,14.2,7.4,6.9,13.0,1,21.2
467,Evotec OAI (now Evotec),Germany,Pharmaceuticals (4577),15.32,11.1,80,9.6,19.2,7.5,4.1,-45.0,1,-4.1
468,Yule Catto,UK,Chemicals (135),15.31,-0.5,809,1.1,1.9,2.2,2.9,8.3,3,-11.3
469,Exact,The Netherlands,Software (9537),15.26,24.0,225,6.1,6.8,2.7,2.4,18.2,3,23.1
470,Bioinvent,Sweden,Biotechnology (4573),15.17,13.0,3,-50.0,505.7,0.0,0.0,-500.0,0,-5.9
471,Innovata,UK,Biotechnology (4573),15.09,-19.6,23,109.1,65.6,13.0,27.3,-56.5,0,1.7
472,Cerep,France,Pharmaceuticals (4577),15.08,26.6,53,3.9,28.5,30.2,5.9,-11.3,1,11.4
473,Elektrobit,Finland,Electronic equipment (2737),15.01,24.9,212,4.4,7.1,3.3,1.0,11.3,2,18.9
474,Dynaction,France,Chemicals (135),15.00,0.0,275,6.2,5.5,4.4,4.2,0.7,1,-37.9
475,GW Pharmaceuticals,UK,Pharmaceuticals (4577),14.96,-26.2,5,,299.2,0.0,,-280.0,0,-21.1
476,Vectura,UK,Pharmaceuticals (4577),14.86,16.9,7,75.0,212.3,14.3,25.0,-200.0,0,1.0
477,Carraro,Italy,Automobiles & parts (335),14.85,55.8,617,20.0,2.4,5.2,3.7,3.4,3,17.8
477,First Technology (now part of Honeywell Acquisitions),UK,Electronic equipment (2737),14.85,36.0,238,37.6,6.2,2.9,2.9,8.0,2,28.3
479,Vossloh,Germany,Industrial transportation (277),14.80,6.5,996,8.0,1.5,2.5,3.1,9.4,5,2.9
480,Anite,UK,Computer services (9533),14.78,-13.9,276,-3.5,5.4,5.1,2.4,0.4,2,-11.3
481,SCI Entertainment,UK,Software (9537),14.75,3.6,30,-33.3,49.2,3.3,2.2,-93.3,0,72.7
482,Radiall,France,Telecommunications equipment (9578),14.70,12.2,178,9.2,8.3,4.5,3.7,5.6,2,2.6
483,LDV,UK,Commercial vehicles & trucks (2753),14.65,150.9,175,-14.6,8.4,40.0,9.3,-20.0,1,-8.2
484,SAES Getters,Italy,Electronic equipment (2737),14.63,8.9,139,-2.1,10.5,7.2,5.6,23.7,1,-9.0
485,Ktm Powersports,Austria,Leisure goods (374),14.59,325.4,382,146.5,3.8,2.9,3.9,4.7,2,2.3
486,Alliance UniChem (now part of Alliance Boots),UK,Food & drug retailers (533),14.55,0.0,"13,348",3.1,0.1,0.7,0.7,3.3,24,4.1
487,DICOM,UK,Software (9537),14.39,24.4,262,15.4,5.5,1.9,1.8,5.7,1,29.2
488,Telekomunikacja Polska,Poland,Fixed line telecommunications (653),14.31,-19.2,"4,774",-1.2,0.3,14.0,13.1,20.5,34,-8.2
489,Anoto,Sweden,Computer hardware (9572),14.19,-12.5,12,-25.0,118.3,0.0,0.0,-8.3,0,-16.7
490,Hoganas,Sweden,Mining (177),14.06,5.6,489,10.4,2.9,5.1,6.3,10.0,2,
491,Fortum,Finland,Electricity (753),14.00,-46.2,"3,877",-66.8,0.4,8.6,5.7,48.0,9,-30.5
492,Pharmexa,Denmark,Biotechnology (4573),13.99,76.9,0,-100.0,,,0.0,,0,5.0
492,Hikma Pharmaceuticals,UK,Pharmaceuticals (4577),13.99,70.6,222,23.3,6.3,9.9,10.0,26.1,2,28.0
494,Microscience (now Microscience Investments),UK,Pharmaceuticals (4577),13.97,-6.3,0,,,,,,0,-2.8
495,Gewiss,Italy,Electrical components & equipment (2733),13.88,-5.0,329,5.4,4.2,5.2,3.2,18.2,2,2.4
496,Nationwide,UK,Other financials (877),13.83,5.6,"2,409",6.8,0.6,,,33.8,16,2.9
497,Sanitec,Finland,Construction & materials (235),13.80,-13.8,899,-5.5,1.5,,,-3.6,7,-11.8
497,Techem,Germany,Support services (279),13.80,102.9,467,8.1,3.0,9.6,10.2,18.0,2,1.8
499,Euronext,The Netherlands,Other financials (877),13.77,-63.3,940,8.8,1.5,,,37.2,2,-8.3
500,Photo-Me,UK,General retailers (537),13.74,33.3,335,-3.2,4.1,12.5,12.4,13.1,2,6.8
501,Paion,Germany,Pharmaceuticals (4577),13.63,86.2,19,11.8,71.7,0.0,0.0,-42.1,0,30.6
502,Morphosys,Germany,Biotechnology (4573),13.61,9.8,33,50.0,41.2,9.1,9.1,15.2,0,45.3
503,Oxford Biomedica,UK,Pharmaceuticals (4577),13.58,1.5,1,0.0,"1,358.0",0.0,0.0,"-1,600.0",0,11.3
504,IONA Technologies,Ireland,Computer services (9533),13.44,-7.9,57,-1.7,23.6,1.8,1.7,-1.8,0,-1.4
505,Karo Bio,Sweden,Biotechnology (4573),13.34,48.4,6,50.0,222.3,0.0,0.0,-200.0,0,-10.6
506,Avon Rubber,UK,Automobiles & parts (335),13.30,31.4,349,0.3,3.8,3.4,2.9,-0.9,4,-1.5
507,Fromageries Bel,France,Food producers (357),13.29,9.3,"1,744",-2.7,0.8,5.6,4.2,6.7,9,
508,ComBOTS,Germany,Internet (9535),13.15,-29.7,42,-2.3,31.3,23.8,20.9,-31.0,0,-22.1
509,K+S,Germany,Chemicals (135),13.10,2.0,"2,816",9.1,0.5,3.7,4.5,9.4,11,-0.5
509,Lucite International,UK,Chemicals (135),13.10,0.0,"1,135",10.3,1.2,8.2,5.9,8.2,2,0.4
511,Arakis,UK,Biotechnology (4573),13.09,,0,,,,,,0,
512,Axis-Shield,UK,Biotechnology (4573),13.05,-10.5,85,11.8,15.4,8.2,7.9,3.5,0,3.6
513,Zentiva,The Netherlands,Pharmaceuticals (4577),13.01,12.4,313,11.0,4.2,7.3,6.7,22.7,3,18.4
514,Latecoere,France,Aerospace & defence (271),13.00,225.0,260,32.7,5.0,4.6,1.5,4.6,2,21.6
515,Tecnomen,Finland,Telecommunications equipment (9578),12.99,13.0,69,35.3,18.8,2.9,2.0,14.5,0,0.0
516,Croda International,UK,Chemicals (135),12.95,21.9,445,4.0,2.9,3.1,5.1,16.6,2,1.3
517,Wagon,UK,Automobiles & parts (335),12.81,-18.5,607,-7.5,2.1,6.1,2.6,5.1,4,-9.6
517,CODASciSys,UK,Software (9537),12.81,-0.2,106,7.1,12.1,1.9,9.1,10.4,1,-0.2
519,TT electronics,UK,Electrical components & equipment (2733),12.66,-19.5,849,-2.3,1.5,2.7,4.1,1.8,8,-3.3
520,Eniro,Sweden,Media (555),12.57,24.2,528,0.8,2.4,0.9,1.3,21.6,5,-1.0
521,Villeroy & Boch,Germany,Household goods (372),12.55,15.7,893,-7.0,1.4,3.7,5.2,2.7,10,-8.4
522,Genus,UK,Biotechnology (4573),12.43,-4.6,267,0.0,4.7,2.6,2.2,5.2,1,-1.8
523,TUI,Germany,Travel & leisure (575),12.40,-59.7,"19,620",8.7,0.1,4.6,3.3,3.7,62,-1.8
524,Otto,Germany,General retailers (537),12.36,101.0,"14,570",1.0,0.1,1.1,1.8,3.7,55,1.3
525,Tarkett,Germany,Household goods (372),12.30,12.8,"1,437",6.5,0.9,3.6,3.5,6.2,7,-1.3
526,Raymarine,UK,Electronic equipment (2737),12.28,3.6,177,14.2,6.9,3.4,3.9,9.0,1,6.2
527,Empire Interactive,UK,Software (9537),12.26,-12.7,43,-2.3,28.5,0.0,0.0,2.3,0,-23.4
528,NPM/CNP,Belgium,Other financials (877),12.24,20.5,"11,562",25.3,0.1,,,4.6,14,5.3
529,Surrey Satellite Technology,UK,Telecommunications equipment (9578),12.22,128.8,37,37.0,33.0,5.4,3.7,2.7,0,28.9
530,OMV,Austria,Oil & gas producers (53),12.19,-34.8,"15,604",57.9,0.1,8.2,5.7,13.4,56,792.7
531,Bacou-Dalloz,France,General industrials (272),12.10,-4.0,694,-1.7,1.7,2.0,2.4,12.0,6,-1.3
532,Domino Printing Sciences,UK,Electronic equipment (2737),12.08,-13.1,279,7.7,4.3,2.2,2.7,13.3,2,0.6
533,SSL International,UK,Personal goods (376),11.93,-4.7,656,-1.8,1.8,1.4,2.1,10.8,5,-6.2
534,BTG,UK,Biotechnology (4573),11.79,-48.7,73,30.4,16.2,0.0,8.9,-23.3,0,-45.7
535,Plasmon,UK,Computer hardware (9572),11.73,11.1,58,-10.8,20.2,5.2,6.2,-22.4,0,-3.7
536,Head,The Netherlands,Leisure goods (374),11.70,-11.0,379,-6.4,3.1,4.2,4.9,2.6,0,
537,"O2 (now part of Telefonica, Spain)",UK,Mobile telecommunications (657),11.64,-20.0,"9,726",17.4,0.1,20.3,19.9,4.8,14,12.7
538,Punch Graphix,UK,Media (555),11.54,-2.8,153,45.7,7.5,5.2,6.7,13.7,1,24.5
539,Skanditek,Sweden,Other financials (877),11.52,9.6,75,13.6,15.4,,0.0,65.3,0,3.9
540,Valio,Finland,Food producers (357),11.50,9.5,"1,579",-0.2,0.7,3.4,8.1,1.5,4,-4.3
540,ASF (now part of VINCI),France,Industrial transportation (277),11.50,,"2,474",3.6,0.5,19.8,26.6,43.9,7,-1.2
542,Chargeurs International,France,Personal goods (376),11.40,-5.0,763,-10.1,1.5,2.6,2.7,-4.6,4,-7.7
542,Nethawk,Finland,Telecommunications equipment (9578),11.40,47.3,32,39.1,35.6,3.1,0.0,25.0,0,68.4
544,Devgen,Belgium,Biotechnology (4573),11.37,14.6,9,0.0,126.3,11.1,100.0,-55.6,0,3.3
544,Servier,UK,Pharmaceuticals (4577),11.37,26.9,13,18.2,87.5,30.8,9.1,0.0,0,-5.2
546,Steag Hamatech,Germany,Industrial machinery (2757),11.36,-18.4,105,-29.5,10.8,1.0,1.3,-11.4,1,89.1
547,Vitec,UK,Industrial machinery (2757),11.35,-1.3,284,5.2,4.0,5.6,5.6,9.2,2,-0.8
548,SUESS MicroTec,Germany,Semiconductors (9576),11.30,9.0,118,1.7,9.6,1.7,0.9,-3.4,1,
549,ICOS Vision Systems,Belgium,Semiconductors (9576),11.29,27.0,81,-9.0,13.9,1.2,2.2,21.0,0,20.6
550,Renovo,UK,Biotechnology (4573),11.24,26.3,0,,,,,,0,23.7
551,Senior,UK,Industrial machinery (2757),11.21,-2.5,493,4.0,2.3,4.9,3.2,6.1,5,-1.9
552,Biocompatibles International,UK,Health care equipment & services (453),11.18,42.1,5,25.0,223.6,0.0,0.0,-320.0,0,23.6
553,Biacore International,Sweden,Health care equipment & services (453),11.14,-39.7,61,15.1,18.3,3.3,1.9,21.3,0,-17.5
554,Randox Laboratories,UK,Biotechnology (4573),11.13,-23.2,47,4.4,23.7,6.4,6.7,-10.6,1,8.6
555,Portugal Telecom,Portugal,Fixed line telecommunications (653),11.10,4.7,"6,549",8.7,0.2,12.2,0.0,20.5,32,9.9
555,Royal Cosun,The Netherlands,Food producers (357),11.10,-4.3,"1,339",1.7,0.8,6.7,4.8,3.4,4,5.0
557,SurfControl,UK,Software (9537),10.99,34.0,83,12.2,13.2,2.4,2.7,4.8,1,11.6
558,FKI,UK,Industrial machinery (2757),10.92,-9.6,"1,948",3.7,0.6,1.9,2.4,8.1,12,-6.8
559,Vacon,Finland,Electrical components & equipment (2733),10.83,7.4,150,16.3,7.2,3.3,3.1,12.0,1,16.4
560,PSI,Germany,Computer services (9533),10.80,0.0,117,1.7,9.2,0.9,0.9,0.0,1,-4.5
561,INDUS,Germany,Other financials (877),10.78,31.9,735,11.4,1.5,,6.4,6.9,5,7.6
562,Palfinger,Austria,Industrial machinery (2757),10.76,6.5,520,28.7,2.1,2.9,3.2,12.5,3,20.4
563,XRT,France,Software (9537),10.73,-8.6,44,10.0,24.4,0.0,0.0,15.9,0,0.8
564,Boss Media,Sweden,Travel & leisure (575),10.55,265.1,26,13.0,40.6,11.5,8.7,-7.7,0,28.2
565,Linedata Services,France,Software (9537),10.50,32.9,113,13.0,9.3,0.9,3.0,11.5,1,3.1
565,Veikkaus,Finland,Travel & leisure (575),10.50,20.7,577,-54.2,1.8,0.3,,69.0,0,-1.3
567,MBDA,UK,Aerospace & defence (271),10.48,10.3,"1,334",40.6,0.8,2.4,4.3,2.4,3,4.4
568,Teleste,Finland,Telecommunications equipment (9578),10.38,50.4,83,25.8,12.5,2.4,1.5,8.4,1,11.0
569,Raisio,Finland,Food producers (357),10.30,-27.5,435,-30.6,2.4,8.5,4.3,-2.8,1,-29.5
570,Switchcore,Sweden,Computer hardware (9572),10.23,,12,-14.3,85.3,0.0,0.0,-25.0,0,-31.1
571,Tomtom,The Netherlands,Electronic equipment (2737),10.20,80.9,720,275.0,1.4,0.7,1.0,27.1,0,110.7
571,Delhaize,Belgium,Food & drug retailers (533),10.20,,"18,641",3.7,0.1,3.5,3.1,4.9,101,-26.9
573,National Grid,UK,"Gas, water & multiutilities (757)",10.19,-22.2,"13,624",9.9,0.1,22.4,16.8,26.4,21,-15.9
573,BG,UK,Oil & gas producers (53),10.19,0.0,"8,168",37.5,0.1,20.7,26.0,36.7,5,10.9
575,Wavelight Laser Technologie,Germany,Health care equipment & services (453),10.14,59.9,81,30.6,12.5,14.8,8.1,11.1,0,24.2
576,Swedish Match,Sweden,Tobacco (378),10.12,-15.9,"1,418",2.3,0.7,2.5,3.8,19.7,14,-4.7
577,LISI,France,Aerospace & defence (271),10.10,-1.0,618,14.2,1.6,7.8,5.0,9.7,6,12.3
577,Provimi,France,Food producers (357),10.10,-32.7,"1,585",0.3,0.6,2.1,1.8,6.1,9,9.0
577,Gamma,The Netherlands,Personal goods (376),10.10,-24.6,870,1.0,1.2,3.2,3.9,-0.3,8,-17.6
577,P&I Personal & Informatik,Germany,Software (9537),10.10,22.3,45,12.5,22.4,0.0,0.0,11.1,0,2.9
581,Repower Systems,Germany,Industrial machinery (2757),10.03,,328,2.2,3.1,1.8,14.3,-1.5,1,9.9
582,Rational,Germany,General industrials (272),10.01,-3.7,246,10.8,4.1,2.4,2.3,27.2,1,6.7
583,OP Bank,Finland,Banks (835),10.00,,"1,345",8.1,0.7,,,43.0,12,28.4
583,Natuzzi,Italy,Household goods (372),10.00,0.0,670,-11.0,1.5,3.1,6.9,-2.2,8,14.8
583,TF1,France,Media (555),10.00,122.2,"2,874",0.4,0.3,0.7,1.1,12.2,4,4.3
586,Ion Beam Applications,Belgium,Health care equipment & services (453),9.99,6.1,138,-21.1,7.2,5.1,8.6,-2.2,1,9.6
587,Phytopharm,UK,Biotechnology (4573),9.98,8.0,11,450.0,90.7,0.0,0.0,-45.5,0,0.0
588,AGRANA,Austria,Food producers (357),9.96,122.8,"1,500",52.9,0.7,5.8,5.1,5.0,8,64.0
589,Net Insight,Sweden,Telecommunications equipment (9578),9.94,49.9,10,150.0,99.4,0.0,0.0,-60.0,0,21.5
590,Sygen International (now part of Genus),UK,Food producers (357),9.90,-5.5,196,4.3,5.1,4.6,5.3,4.6,1,11.7
590,Randstad,The Netherlands,Support services (279),9.90,,"6,639",15.2,0.1,0.7,0.7,4.0,268,13.1
592,Intelligent Energy,UK,Electrical components & equipment (2733),9.87,11.0,4,-20.0,246.8,0.0,0.0,-325.0,0,-13.3
593,Santaris Pharma,Denmark,Biotechnology (4573),9.85,33.1,0,,,,,,0,18.9
594,Matador,Slovakia,Automobiles & parts (335),9.83,18.7,414,38.0,2.4,,,6.0,2,-5.1
595,Protherics,UK,Biotechnology (4573),9.82,47.4,26,-3.7,37.8,15.4,7.4,-53.8,0,-7.1
596,Ineos,UK,Chemicals (135),9.80,0.0,"3,396",34.2,0.3,2.3,2.3,7.9,2,-0.8
597,JCB Compact Products,UK,Commercial vehicles & trucks (2753),9.70,3.5,228,39.9,4.3,0.9,0.6,-0.4,1,-1.7
597,Meda,Sweden,Pharmaceuticals (4577),9.70,448.0,321,189.2,3.0,1.9,0.0,13.1,1,463.8
599,ADVA,Germany,Telecommunications equipment (9578),9.65,-22.4,131,28.4,7.4,4.6,2.9,13.0,1,15.6
600,Gerling-Konzern Versicherungs,Germany,Nonlife insurance (853),9.60,-29.4,"4,172",-15.4,0.2,,,8.1,7,-29.2
600,888,UK,Travel & leisure (575),9.60,64.9,230,52.3,4.2,1.3,,18.3,1,28.6
602,Nedap,The Netherlands,Electronic equipment (2737),9.52,32.2,121,-2.4,7.9,5.8,8.9,10.7,1,2.0
602,IDS Scheer,Germany,Software (9537),9.52,21.3,318,13.6,3.0,0.9,1.4,9.4,2,18.1
604,ARC International,UK,Semiconductors (9576),9.50,-20.4,15,-16.7,63.3,0.0,5.6,-73.3,0,-12.9
605,Delcam,UK,Software (9537),9.47,12.3,34,9.7,27.9,2.9,3.2,8.8,0,10.2
606,Trinity Biotech,Ireland,Health care equipment & services (453),9.31,136.9,84,23.5,11.1,4.8,4.4,7.1,1,4.1
607,Nokian Tyres,Finland,Automobiles & parts (335),9.30,-3.1,687,14.1,1.4,11.2,7.0,16.6,3,7.0
608,Cramer Systems,UK,Software (9537),9.29,11.0,57,5.6,16.3,1.8,1.9,10.5,0,24.6
609,Sydsvenska Kemi,Sweden,Chemicals (135),9.27,-1.1,696,13.7,1.3,3.0,5.4,7.5,2,-4.3
610,Huntleigh Technology,UK,Health care equipment & services (453),9.22,16.1,291,0.7,3.2,8.9,8.3,11.3,3,0.5
611,Endemol,The Netherlands,Media (555),9.20,15.0,900,5.8,1.0,1.6,1.8,15.2,4,20.9
612,Ubiquity Software,UK,Software (9537),9.17,98.1,11,37.5,83.4,9.1,12.5,-118.2,0,36.8
613,Teligent,Sweden,Software (9537),9.15,74.6,49,25.6,18.7,2.0,2.6,2.0,0,12.4
614,NIBE Industrier,Sweden,Household goods (372),9.05,35.5,407,20.8,2.2,6.9,7.7,8.1,4,15.6
614,Oriflame Cosmetics,Luxembourg,Personal goods (376),9.05,41.2,766,14.2,1.2,5.0,2.8,14.0,5,9.6
616,Elementis,UK,Chemicals (135),9.02,8.7,581,2.7,1.6,4.3,5.7,-4.1,2,1.0
617,Danieli,Italy,Industrial machinery (2757),9.00,-10.0,"1,201",19.1,0.7,2.6,2.1,4.7,4,7.5
617,JC Decaux,France,Media (555),9.00,16.9,"1,745",7.0,0.5,8.7,8.5,17.7,8,14.1
619,Microgen,UK,Computer services (9533),8.97,45.6,59,-4.8,15.2,15.3,1.6,13.6,0,-5.6
620,Nordex,Germany,Industrial machinery (2757),8.95,56.2,309,39.2,2.9,1.0,1.8,-1.6,1,-0.7
620,Observer,Sweden,Support services (279),8.95,-3.2,189,9.9,4.7,4.8,2.9,10.1,3,6.7
622,Pharming,The Netherlands,Biotechnology (4573),8.92,61.3,0,-100.0,,,100.0,,0,28.2
623,Radstone Technology,UK,Computer hardware (9572),8.89,34.9,73,14.1,12.2,9.6,23.4,16.4,0,-2.5
624,BHW,Germany,Banks (835),8.87,,610,-3.9,1.5,,,4.4,5,-1.5
625,Espirito Santo Financial,Luxembourg,Banks (835),8.83,,"2,617",-15.6,0.3,,,13.1,10,6.6
626,Kyro,Finland,Industrial machinery (2757),8.82,-6.2,267,15.1,3.3,2.6,2.6,13.5,1,4.0
627,KCI Konecranes,Finland,Industrial machinery (2757),8.80,3.5,971,33.4,0.9,1.4,1.5,5.0,5,16.4
628,Vislink,UK,Telecommunications equipment (9578),8.74,46.6,124,25.3,7.0,0.8,1.0,8.1,0,-10.0
629,Compagnie de Fives-Lille,France,General industrials (272),8.72,9.0,877,24.9,1.0,0.9,1.6,3.9,4,6.1
630,Marlborough Stirling (now Vertex Financial Services),UK,Software (9537),8.69,29.7,137,-14.4,6.3,10.2,5.0,-13.9,2,-8.4
631,Superscape,UK,Software (9537),8.62,71.0,6,0.0,143.7,0.0,0.0,-250.0,0,89.6
632,Biolipox,Sweden,Pharmaceuticals (4577),8.53,17.0,16,,53.3,0.0,,31.3,0,18.2
633,Gunnebo,Sweden,General retailers (537),8.52,-20.0,725,-7.1,1.2,1.8,1.9,1.8,7,-15.2
634,Biotage,Sweden,Biotechnology (4573),8.44,-10.0,46,17.9,18.3,2.2,2.6,-15.2,0,19.9
635,Sword,France,Computer services (9533),8.40,,101,27.8,8.3,1.0,1.3,15.8,1,49.0
636,SolarWorld,Germany,Electrical components & equipment (2733),8.33,36.6,356,78.0,2.3,14.6,15.5,22.2,1,20.5
636,Sondex,UK,"Oil equipment, services & distribution (57)",8.33,84.7,75,63.0,11.1,4.0,4.3,18.7,0,52.2
638,SBM Offshore,The Netherlands,"Oil equipment, services & distribution (57)",8.24,39.0,"1,288",15.2,0.6,26.2,18.2,17.9,2,-44.0
639,Grupo Empresarial ENCE,Spain,Forestry & paper (173),8.20,21.5,571,21.5,1.4,18.4,16.4,17.5,1,3.0
640,Allergy Therapeutics,UK,Pharmaceuticals (4577),8.18,"1,139.4",30,15.4,27.3,3.3,3.8,-13.3,0,-6.5
641,Intercytex,UK,Biotechnology (4573),8.16,32.3,0,,,,,,0,16.7
642,Comptel,Finland,Software (9537),8.07,28.7,66,10.0,12.2,1.5,1.7,15.2,0,12.1
643,Cez,Czech Republic,Electricity (753),8.02,-49.0,"4,306",24.8,0.2,11.2,10.5,25.1,30,67.5
644,HK Ruokatalo,Finland,Food producers (357),8.00,26.0,883,29.9,0.9,6.3,4.1,2.8,5,-3.6
645,Napp Pharmaceutical,UK,Pharmaceuticals (4577),7.99,2.3,179,17.8,4.5,7.3,3.9,14.0,1,7.7
646,Xaar,UK,Electrical components & equipment (2733),7.98,42.8,62,21.6,12.9,8.1,,21.0,0,10.6
647,Avanquest Software,France,Software (9537),7.96,69.4,71,24.6,11.2,1.4,0.0,12.7,0,26.7
647,Txt E-Solutions,Italy,Software (9537),7.96,39.2,55,31.0,14.5,1.8,2.4,5.5,1,12.4
649,Zetex,UK,Semiconductors (9576),7.93,-22.0,84,-20.0,9.4,11.9,20.0,1.2,1,-2.5
650,EL EN,Italy,Electronic equipment (2737),7.91,10.6,118,24.2,6.7,3.4,4.2,7.6,1,17.1
650,BWT,Austria,"Gas, water & multiutilities (757)",7.91,-35.4,464,-4.9,1.7,1.3,1.2,5.8,3,-3.0
652,Sabca,Belgium,Aerospace & defence (271),7.90,,112,4.7,7.1,4.5,1.9,0.0,1,-3.1
652,Fabasoft,Austria,Software (9537),7.90,54.9,25,13.6,31.6,8.0,13.6,8.0,0,34.1
654,Basler,Germany,Electrical components & equipment (2733),7.86,1.8,45,-13.5,17.5,2.2,1.9,8.9,0,13.9
654,John Lewis,UK,General retailers (537),7.86,-6.9,"7,494",8.2,0.1,5.0,11.3,3.2,64,4.3
656,Glanbia,Ireland,Food producers (357),7.82,80.6,"1,830",-0.9,0.4,2.4,3.2,3.6,4,0.2
657,Karolin Machine Tool,Sweden,Industrial machinery (2757),7.81,51.7,147,-4.5,5.3,,,10.9,1,0.4
657,Spirax-Sarco Engineering,UK,Industrial machinery (2757),7.81,6.3,508,7.2,1.5,3.3,4.6,16.1,4,-5.0
659,Elexis,Germany,Electrical components & equipment (2733),7.80,50.0,152,21.6,5.1,1.3,0.8,11.8,1,6.1
659,Ebro Puleva,Spain,Food producers (357),7.80,72.9,"2,360",11.1,0.3,4.2,4.9,7.5,8,58.6
661,Evolutec,UK,Biotechnology (4573),7.78,710.4,0,,,,,,0,83.3
661,Trintech,Ireland,Software (9537),7.78,0.1,39,-17.0,19.9,2.6,0.0,-107.7,0,-2.2
663,Dialight,UK,Electrical components & equipment (2733),7.77,-22.1,138,-20.2,5.6,2.2,1.2,8.7,1,-15.6
663,Arup,UK,Support services (279),7.77,-29.3,626,5.0,1.2,2.1,2.7,2.6,6,0.8
665,Thomas Swan,UK,Chemicals (135),7.74,41.5,40,-2.4,19.4,5.0,4.9,-17.5,0,4.9
666,Charter,UK,Industrial machinery (2757),7.71,-22.1,"1,551",22.4,0.5,1.7,1.3,9.9,9,3.6
667,Waterford Wedgwood,Ireland,Household goods (372),7.70,26.2,733,-11.9,1.1,1.6,4.2,-27.4,9,0.6
668,e2v Technologies,UK,Electronic equipment (2737),7.69,-2.4,146,2.8,5.3,7.5,8.5,8.9,1,0.3
669,Weir,UK,Industrial machinery (2757),7.63,-4.9,"1,199",11.4,0.6,2.6,3.3,4.8,8,0.5
670,Greencore,Ireland,Food producers (357),7.62,22.1,"1,415",-2.1,0.5,4.1,4.1,1.1,10,-3.9
670,Lavipharm,Greece,Pharmaceuticals (4577),7.62,138.1,233,-5.3,3.3,0.4,0.8,6.4,0,
672,SoftM Software und Beratung,Germany,Computer services (9533),7.60,26.7,81,-8.0,9.4,1.2,1.1,2.5,0,-0.6
673,Torotrak,UK,Automobiles & parts (335),7.59,2.3,3,200.0,253.0,0.0,0.0,-266.7,0,-10.4
673,Tekla,Finland,Software (9537),7.59,-17.0,38,0.0,20.0,2.6,2.6,15.8,0,-18.8
675,Wolford,Austria,Personal goods (376),7.56,-3.9,121,4.3,6.2,3.3,3.4,5.8,2,13.4
676,Macro 4,UK,Software (9537),7.52,2.6,48,6.7,15.7,2.1,2.2,2.1,0,-3.4
677,Dyson,UK,Chemicals (135),7.51,30.2,86,0.0,8.7,14.0,15.1,-3.5,1,-26.9
678,Omega Pharma,Belgium,Pharmaceuticals (4577),7.50,-45.5,960,15.2,0.8,1.0,2.2,11.4,3,1.6
678,MessageLabs,UK,Software (9537),7.50,41.0,109,31.3,6.9,21.1,18.1,-3.7,1,19.2
680,Amper,Spain,Telecommunications equipment (9578),7.49,59.7,210,14.1,3.6,1.4,0.5,8.6,1,4.9
681,NeuTec Pharma,UK,Biotechnology (4573),7.48,56.2,0,,,,,,0,33.3
682,CML Microsystems,UK,Semiconductors (9576),7.45,,38,11.8,19.6,2.6,,13.2,0,2.3
683,Epigenomics,Germany,Biotechnology (4573),7.42,6.9,10,25.0,74.2,10.0,12.5,-110.0,0,0.0
684,Micronic Laser Systems,Sweden,Semiconductors (9576),7.40,-76.4,136,52.8,5.4,1.5,2.2,13.2,0,15.6
685,Manitou BF,France,Commercial vehicles & trucks (2753),7.38,269.0,985,19.8,0.7,2.2,1.5,11.0,2,8.2
686,Proha,Finland,Software (9537),7.33,7.8,65,-1.5,11.3,0.0,0.0,-7.7,1,-7.7
